T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
0.0000,4.26275725e-01,0.00000000e+00,0.00000000e+00,2.64990908e-01,0.00000000e+00,0.00000000e+00,1.05952196e-01,0.00000000e+00,0.00000000e+00,3.36094022e-01,4.26275725e-01,2.64990908e-01,3.36094022e-01
0.0100,4.25759072e-01,1.05813799e-03,1.05813799e-03,2.64677005e-01,6.57801119e-04,6.57801119e-04,1.06054437e-01,2.63576834e-04,2.63576834e-04,3.35691281e-01,4.25826845e-01,2.64719136e-01,3.35744716e-01
0.0200,4.39872012e-01,4.37354757e-03,4.37354757e-03,2.70587525e-01,2.69039034e-03,2.69039034e-03,1.09075239e-01,1.08451034e-03,1.08451034e-03,3.44998375e-01,4.40012072e-01,2.70673683e-01,3.45108227e-01
0.0300,4.73484155e-01,1.05941140e-02,1.05941140e-02,2.84106761e-01,6.35683237e-03,6.35683237e-03,1.14245808e-01,2.55622726e-03,2.55622726e-03,3.66769750e-01,4.73710335e-01,2.84242477e-01,3.66944954e-01
0.0400,5.26618882e-01,2.09508790e-02,2.09508790e-02,3.10369696e-01,1.23476734e-02,1.23476734e-02,1.20489456e-01,4.79352357e-03,4.79352357e-03,4.04285224e-01,5.26954352e-01,3.10567409e-01,4.04542764e-01
0.0500,5.30636312e-01,3.29907344e-02,3.29907344e-02,3.37583091e-01,2.09882246e-02,2.09882246e-02,1.29505250e-01,8.05160374e-03,8.05160374e-03,4.23242066e-01,5.31058915e-01,3.37851945e-01,4.23579139e-01
0.0600,5.33442893e-01,4.77655325e-02,4.77655325e-02,3.40963229e-01,3.05305224e-02,3.05305224e-02,1.82331463e-01,1.63263201e-02,1.63263201e-02,4.26479087e-01,5.33952781e-01,3.41289136e-01,4.26886733e-01
0.0700,5.91250495e-01,7.20710714e-02,7.20710714e-02,3.57819222e-01,4.36167325e-02,4.36167325e-02,2.09096925e-01,2.54880792e-02,2.54880792e-02,4.59957381e-01,5.91909933e-01,3.58218307e-01,4.60470384e-01
0.0800,5.55464127e-01,8.84501501e-02,8.84501501e-02,3.95159687e-01,6.29238361e-02,6.29238361e-02,2.20637196e-01,3.51334895e-02,3.51334895e-02,4.68505102e-01,5.56172267e-01,3.95663462e-01,4.69102382e-01
0.0900,5.45989926e-01,1.10052889e-01,1.10052889e-01,3.59135750e-01,7.23894798e-02,7.23894798e-02,2.02778324e-01,4.08731722e-02,4.08731722e-02,4.42814297e-01,5.46773121e-01,3.59650912e-01,4.43449492e-01
0.1000,5.61961388e-01,1.39864501e-01,1.39864501e-01,3.99320650e-01,9.93854463e-02,9.93854463e-02,2.01741920e-01,5.02108036e-02,5.02108036e-02,4.73711713e-01,5.62857203e-01,3.99957202e-01,4.74466850e-01
0.1100,6.93063239e-01,2.08750965e-01,2.08750965e-01,4.17868510e-01,1.25862187e-01,1.25862187e-01,2.18683968e-01,6.58677115e-02,6.58677115e-02,5.38153606e-01,6.94278716e-01,4.18601357e-01,5.39097406e-01
0.1200,6.79665157e-01,2.43667161e-01,2.43667161e-01,5.17409934e-01,1.85496944e-01,1.85496944e-01,2.14898275e-01,7.70433090e-02,7.70433090e-02,5.93013915e-01,6.80965705e-01,5.18400005e-01,5.94148656e-01
0.1300,6.16397233e-01,2.59391744e-01,2.59391744e-01,5.25039121e-01,2.20946503e-01,2.20946503e-01,2.22713500e-01,9.37220999e-02,9.37220999e-02,5.68887213e-01,6.17675212e-01,5.26127686e-01,5.70066689e-01
0.1400,5.75287952e-01,2.80814405e-01,2.80814405e-01,5.53048809e-01,2.69958847e-01,2.69958847e-01,2.24064487e-01,1.09372246e-01,1.09372246e-01,5.64058788e-01,5.76572653e-01,5.54283847e-01,5.65318413e-01
0.1500,4.68539036e-01,2.62588444e-01,2.62588444e-01,5.25879518e-01,2.94724396e-01,2.94724396e-01,2.54656412e-01,1.42719871e-01,1.42719871e-01,4.96381992e-01,4.69660267e-01,5.27137967e-01,4.97569853e-01
0.1600,5.60147421e-01,3.57239036e-01,3.57239036e-01,5.27649456e-01,3.36513168e-01,3.36513168e-01,2.99669338e-01,1.91116805e-01,1.91116805e-01,5.43655665e-01,5.61577466e-01,5.28996534e-01,5.45043607e-01
0.1700,5.15485345e-01,3.71193250e-01,3.71193250e-01,4.87379842e-01,3.50954900e-01,3.50954900e-01,3.01347608e-01,2.16995884e-01,2.16995884e-01,5.01235639e-01,5.16883843e-01,4.88702091e-01,5.02595478e-01
0.1800,6.22002881e-01,5.02218405e-01,5.02218405e-01,5.75657481e-01,4.64798140e-01,4.64798140e-01,3.85009718e-01,3.10865066e-01,3.10865066e-01,5.98381661e-01,6.23789907e-01,5.77311357e-01,6.00100823e-01
0.1900,6.90274207e-01,6.21088360e-01,6.21088360e-01,7.33798068e-01,6.60249846e-01,6.60249846e-01,4.30484059e-01,3.87336852e-01,3.87336852e-01,7.11703505e-01,6.92367888e-01,7.36023763e-01,7.13862184e-01
0.2000,6.34953773e-01,6.33134497e-01,6.33134497e-01,5.92813821e-01,5.91115285e-01,5.91115285e-01,4.03913612e-01,4.02756315e-01,4.02756315e-01,6.13522104e-01,6.36981347e-01,5.94706832e-01,6.15481242e-01
0.2100,6.75679591e-01,7.42920966e-01,7.42920966e-01,5.75087862e-01,6.32318684e-01,6.32318684e-01,3.27517625e-01,3.60111085e-01,3.60111085e-01,6.23357948e-01,6.77945457e-01,5.77016397e-01,6.25448355e-01
0.2200,6.53569672e-01,7.88805326e-01,7.88805326e-01,5.61939187e-01,6.78214799e-01,6.78214799e-01,3.65422739e-01,4.41035463e-01,4.41035463e-01,6.06025090e-01,6.55866127e-01,5.63913679e-01,6.08154488e-01
0.2300,6.74526561e-01,8.89931702e-01,8.89931702e-01,5.11008274e-01,6.74195042e-01,6.74195042e-01,3.39712190e-01,4.48196802e-01,4.48196802e-01,5.87101911e-01,6.77004780e-01,5.12885725e-01,5.89258931e-01
0.2400,6.59314937e-01,9.47298235e-01,9.47298235e-01,5.00121927e-01,7.18571039e-01,7.18571039e-01,3.24833100e-01,4.66717505e-01,4.66717505e-01,5.74228053e-01,6.61842991e-01,5.02039577e-01,5.76429853e-01
0.2500,6.54346855e-01,1.02030205e+00,1.02030205e+00,5.24850392e-01,8.18382367e-01,8.18382367e-01,2.82992169e-01,4.41260605e-01,4.41260605e-01,5.86032596e-01,6.56960819e-01,5.26947048e-01,5.88373660e-01
0.2600,6.26434479e-01,1.05665320e+00,1.05665320e+00,5.90975328e-01,9.96841634e-01,9.96841634e-01,2.65230459e-01,4.47383759e-01,4.47383759e-01,6.08446647e-01,6.29037454e-01,5.93430962e-01,6.10974878e-01
0.2700,6.40976008e-01,1.16613502e+00,1.16613502e+00,6.72373147e-01,1.22325619e+00,1.22325619e+00,3.16685589e-01,5.76149732e-01,5.76149732e-01,6.56486904e-01,6.43742286e-01,6.75274927e-01,6.59320124e-01
0.2800,7.08814095e-01,1.38706677e+00,1.38706677e+00,8.08142761e-01,1.58144142e+00,1.58144142e+00,3.17136977e-01,6.20600190e-01,6.20600190e-01,7.56850698e-01,7.11986949e-01,8.11760239e-01,7.60238579e-01
0.2900,8.49310672e-01,1.78312164e+00,1.78312164e+00,7.82976162e-01,1.64385282e+00,1.64385282e+00,3.32549062e-01,6.98184362e-01,6.98184362e-01,8.15469197e-01,8.53248836e-01,7.86606741e-01,8.19250442e-01
0.3000,9.74987252e-01,2.19093396e+00,2.19093396e+00,6.35173829e-01,1.42732524e+00,1.42732524e+00,2.98875007e-01,6.71614322e-01,6.71614322e-01,7.86947512e-01,9.79664807e-01,6.38221111e-01,7.90722936e-01
0.3100,9.60291567e-01,2.30453761e+00,2.30453761e+00,5.26370999e-01,1.26320152e+00,1.26320152e+00,2.96146165e-01,7.10700790e-01,7.10700790e-01,7.10963875e-01,9.65052949e-01,5.28980886e-01,7.14489023e-01
0.3200,8.93912313e-01,2.28623907e+00,2.28623907e+00,5.65948179e-01,1.44744940e+00,1.44744940e+00,2.90711850e-01,7.43514524e-01,7.43514524e-01,7.11272132e-01,8.98488276e-01,5.68845285e-01,7.14913155e-01
0.3300,8.59966036e-01,2.33940506e+00,2.33940506e+00,6.60432947e-01,1.79660604e+00,1.79660604e+00,2.72890914e-01,7.42357671e-01,7.42357671e-01,7.53624511e-01,8.64506522e-01,6.63919930e-01,7.57603530e-01
0.3400,7.85019851e-01,2.26727505e+00,2.26727505e+00,7.22007126e-01,2.08528325e+00,2.08528325e+00,2.45999419e-01,7.10489480e-01,7.10489480e-01,7.52854518e-01,7.89290915e-01,7.25935356e-01,7.56950581e-01
0.3500,6.84905283e-01,2.09653368e+00,2.09653368e+00,7.07412626e-01,2.16542992e+00,2.16542992e+00,2.18330204e-01,6.68321060e-01,6.68321060e-01,6.96067989e-01,6.88741867e-01,7.11375288e-01,6.99967102e-01
0.3600,6.12434651e-01,1.98367037e+00,1.98367037e+00,6.34343133e-01,2.05463175e+00,2.05463175e+00,2.00243380e-01,6.48586522e-01,6.48586522e-01,6.23292640e-01,6.15963864e-01,6.37998595e-01,6.26884423e-01
0.3700,5.09670009e-01,1.74408161e+00,1.74408161e+00,5.57266362e-01,1.90695547e+00,1.90695547e+00,1.71875246e-01,5.88154000e-01,5.88154000e-01,5.32937100e-01,5.12689098e-01,5.60567394e-01,5.36094014e-01
0.3800,5.08427958e-01,1.83544099e+00,1.83544099e+00,5.48061265e-01,1.97851848e+00,1.97851848e+00,1.58593134e-01,5.72526224e-01,5.72526224e-01,5.27872778e-01,5.11521584e-01,5.51396047e-01,5.31084719e-01
0.3900,5.65938832e-01,2.15234588e+00,2.15234588e+00,5.55386252e-01,2.11221292e+00,2.11221292e+00,1.37068011e-01,5.21289143e-01,5.21289143e-01,5.60637714e-01,5.69473579e-01,5.58855090e-01,5.64139351e-01
0.4000,6.69341923e-01,2.67824882e+00,2.67824882e+00,5.85413394e-01,2.34242422e+00,2.34242422e+00,1.09306402e-01,4.37369502e-01,4.37369502e-01,6.25972624e-01,6.73630387e-01,5.89164129e-01,6.29983222e-01
0.4100,7.10225791e-01,2.98618448e+00,2.98618448e+00,6.12996673e-01,2.57737916e+00,2.57737916e+00,1.12880429e-01,4.74612146e-01,4.74612146e-01,6.59822739e-01,7.14890705e-01,6.17022965e-01,6.64156595e-01
0.4200,6.70899693e-01,2.96058978e+00,2.96058978e+00,6.00231377e-01,2.64874004e+00,2.64874004e+00,1.22085871e-01,5.38748466e-01,5.38748466e-01,6.34582577e-01,6.75414506e-01,6.04270629e-01,6.38852994e-01
0.4300,6.50494148e-01,3.00934485e+00,3.00934485e+00,6.08376337e-01,2.81449757e+00,2.81449757e+00,1.25350669e-01,5.79902817e-01,5.79902817e-01,6.29082862e-01,6.54976587e-01,6.12568550e-01,6.33417759e-01
0.4400,6.35788452e-01,3.08020231e+00,3.08020231e+00,6.41468572e-01,3.10772078e+00,3.10772078e+00,1.18594296e-01,5.74553413e-01,5.74553413e-01,6.38622197e-01,6.40272161e-01,6.45992339e-01,6.43125890e-01
0.4500,6.74075976e-01,3.41636878e+00,3.41636878e+00,6.44930812e-01,3.26865453e+00,3.26865453e+00,1.07141927e-01,5.43019404e-01,5.43019404e-01,6.59342375e-01,6.78938515e-01,6.49583109e-01,6.64098631e-01
0.4600,7.46406118e-01,3.95358741e+00,3.95358741e+00,6.60009704e-01,3.49596017e+00,3.49596017e+00,1.00282065e-01,5.31177196e-01,5.31177196e-01,7.01879819e-01,7.51910954e-01,6.64877356e-01,7.07056268e-01
0.4700,7.77767833e-01,4.30145933e+00,4.30145933e+00,6.78277778e-01,3.75122775e+00,3.75122775e+00,1.00336178e-01,5.54911082e-01,5.54911082e-01,7.26321305e-01,7.83629604e-01,6.83389726e-01,7.31795340e-01
0.4800,7.53316112e-01,4.34609790e+00,4.34609790e+00,7.18279056e-01,4.14395902e+00,4.14395902e+00,1.01804128e-01,5.87337373e-01,5.87337373e-01,7.35589006e-01,7.59115325e-01,7.23808546e-01,7.41251752e-01
0.4900,7.57748392e-01,4.55645006e+00,4.55645006e+00,7.51850036e-01,4.52098240e+00,4.52098240e+00,1.02593968e-01,6.16912287e-01,6.16912287e-01,7.54793452e-01,7.63704209e-01,7.57759493e-01,7.60726044e-01
0.5000,8.35242551e-01,5.23036167e+00,5.23036167e+00,7.71241252e-01,4.82957996e+00,4.82957996e+00,1.03244662e-01,6.46527075e-01,6.46527075e-01,8.02604206e-01,8.41942517e-01,7.77427826e-01,8.09042360e-01
0.5100,9.33107066e-01,6.08023845e+00,6.08023845e+00,8.08439993e-01,5.26789273e+00,5.26789273e+00,9.97221311e-02,6.49801462e-01,6.49801462e-01,8.68539619e-01,9.40742985e-01,8.15055720e-01,8.75647161e-01
0.5200,1.01517675e+00,6.87807367e+00,6.87807367e+00,8.52980761e-01,5.77915570e+00,5.77915570e+00,8.98731102e-02,6.08912558e-01,6.08912558e-01,9.30551577e-01,1.02364853e+00,8.60098989e-01,9.38317143e-01
0.5300,1.06273717e+00,7.48110562e+00,7.48110562e+00,9.26218181e-01,6.52008437e+00,6.52008437e+00,7.78023676e-02,5.47687371e-01,5.47687371e-01,9.92132296e-01,1.07177785e+00,9.34097491e-01,1.00057234e+00
0.5400,1.08288267e+00,7.91456063e+00,7.91456063e+00,1.03218081e+00,7.54399145e+00,7.54399145e+00,6.83571949e-02,4.99608296e-01,4.99608296e-01,1.05722784e+00,1.09227004e+00,1.04112865e+00,1.06639281e+00
0.5500,1.11606945e+00,8.46338729e+00,8.46338729e+00,1.06648277e+00,8.08736112e+00,8.08736112e+00,7.23238587e-02,5.48446894e-01,5.48446894e-01,1.09099443e+00,1.12592527e+00,1.07590069e+00,1.10062881e+00
0.5600,1.11292881e+00,8.75065960e+00,8.75065960e+00,1.04548717e+00,8.22038408e+00,8.22038408e+00,7.72467657e-02,6.07370519e-01,6.07370519e-01,1.07868104e+00,1.12293719e+00,1.05488905e+00,1.08838143e+00
0.5700,1.06101554e+00,8.64447362e+00,8.64447362e+00,9.80342396e-01,7.98720061e+00,7.98720061e+00,8.33221955e-02,6.78855769e-01,6.78855769e-01,1.01988162e+00,1.07072901e+00,9.89317316e-01,1.02921852e+00
0.5800,1.01659216e+00,8.57708271e+00,8.57708271e+00,8.80238789e-01,7.42665663e+00,7.42665663e+00,8.66704735e-02,7.31246855e-01,7.31246855e-01,9.45961866e-01,1.02606374e+00,8.88439966e-01,9.54775385e-01
0.5900,9.53821995e-01,8.32871461e+00,8.32871461e+00,7.73616690e-01,6.75517305e+00,6.75517305e+00,9.05944772e-02,7.91065367e-01,7.91065367e-01,8.59006760e-01,9.62863418e-01,7.80949920e-01,8.67149416e-01
0.6000,8.99173286e-01,8.12123920e+00,8.12123920e+00,6.83076382e-01,6.16947454e+00,6.16947454e+00,9.34640433e-02,8.44157477e-01,8.44157477e-01,7.83711704e-01,9.07842543e-01,6.89662171e-01,7.91267754e-01
0.6100,8.63343980e-01,8.06101507e+00,8.06101507e+00,6.08856151e-01,5.68487037e+00,5.68487037e+00,9.12233076e-02,8.51749099e-01,8.51749099e-01,7.25018822e-01,8.71807884e-01,6.14825151e-01,7.32126638e-01
0.6200,8.42389135e-01,8.12666088e+00,8.12666088e+00,5.42066291e-01,5.22939902e+00,5.22939902e+00,9.03815115e-02,8.71924699e-01,8.71924699e-01,6.75744592e-01,8.50784340e-01,5.47468494e-01,6.82479027e-01
0.6300,8.20743456e-01,8.17662996e+00,8.17662996e+00,4.79737880e-01,4.77937300e+00,4.77937300e+00,9.06092428e-02,9.02691631e-01,9.02691631e-01,6.27488427e-01,8.29056205e-01,4.84596816e-01,6.33843827e-01
0.6400,7.89590693e-01,8.11928172e+00,8.11928172e+00,4.22207285e-01,4.34151507e+00,4.34151507e+00,8.85730920e-02,9.10788200e-01,9.10788200e-01,5.77382839e-01,7.97716163e-01,4.26552109e-01,5.83324534e-01
0.6500,7.50795468e-01,7.96478092e+00,7.96478092e+00,3.74294008e-01,3.97068163e+00,3.97068163e+00,8.64400300e-02,9.16995282e-01,9.16995282e-01,5.30111540e-01,7.58643691e-01,3.78206582e-01,5.35652908e-01
0.6600,7.31373273e-01,8.00059495e+00,8.00059495e+00,3.44568652e-01,3.76928488e+00,3.76928488e+00,8.72359688e-02,9.54286514e-01,9.54286514e-01,5.02004285e-01,7.39137338e-01,3.48226502e-01,5.07333431e-01
0.6700,6.94710422e-01,7.83282829e+00,7.83282829e+00,3.72129580e-01,4.19574403e+00,4.19574403e+00,9.25043699e-02,1.04298255e+00,1.04298255e+00,5.08450880e-01,7.02198229e-01,3.76140510e-01,5.13931124e-01
0.6800,6.43123407e-01,7.47045749e+00,7.47045749e+00,3.91510926e-01,4.54775195e+00,4.54775195e+00,1.00164373e-01,1.16349938e+00,1.16349938e+00,5.01786648e-01,6.50159785e-01,3.95794425e-01,5.07276668e-01
0.6900,5.93901052e-01,7.10423330e+00,7.10423330e+00,4.01922678e-01,4.80779158e+00,4.80779158e+00,1.02858790e-01,1.23039492e+00,1.23039492e+00,4.88571695e-01,6.00495508e-01,4.06385478e-01,4.93996613e-01
0.7000,5.60391067e-01,6.90020695e+00,6.90020695e+00,4.05256323e-01,4.99000192e+00,4.99000192e+00,9.76422287e-02,1.20228823e+00,1.20228823e+00,4.76552225e-01,5.66704636e-01,4.09822088e-01,4.81921236e-01
0.7100,5.29657364e-01,6.71052424e+00,6.71052424e+00,4.00648765e-01,5.07604242e+00,5.07604242e+00,8.73884622e-02,1.10717311e+00,1.10717311e+00,4.60658842e-01,5.35710898e-01,4.05227840e-01,4.65923781e-01
0.7200,4.94366110e-01,6.44211298e+00,6.44211298e+00,3.86674394e-01,5.03877609e+00,5.03877609e+00,8.05092648e-02,1.04912082e+00,1.04912082e+00,4.37217013e-01,5.00096798e-01,3.91156720e-01,4.42285228e-01
0.7300,4.55403626e-01,6.10136188e+00,6.10136188e+00,3.65360274e-01,4.89498791e+00,4.89498791e+00,7.48485188e-02,1.00279812e+00,1.00279812e+00,4.07904883e-01,4.60756842e-01,3.69655041e-01,4.12699757e-01
0.7400,4.21196177e-01,5.79965791e+00,5.79965791e+00,3.40578142e-01,4.68958843e+00,4.68958843e+00,6.95121191e-02,9.57146655e-01,9.57146655e-01,3.78748216e-01,4.26215920e-01,3.44637094e-01,3.83262072e-01
0.7500,4.00047482e-01,5.65924552e+00,5.65924552e+00,3.15076170e-01,4.45720442e+00,4.45720442e+00,6.48907627e-02,9.17972926e-01,9.17972926e-01,3.55028771e-01,4.04880386e-01,3.18882550e-01,3.59317812e-01
0.7600,3.92075861e-01,5.69628510e+00,5.69628510e+00,3.04928499e-01,4.43016221e+00,4.43016221e+00,6.37569287e-02,9.26294320e-01,9.26294320e-01,3.45767413e-01,3.96876389e-01,3.08662005e-01,3.50000946e-01
0.7700,3.89361150e-01,5.80762367e+00,5.80762367e+00,3.09458235e-01,4.61580969e+00,4.61580969e+00,6.63884340e-02,9.90235006e-01,9.90235006e-01,3.47118156e-01,3.94191945e-01,3.13297676e-01,3.51424843e-01
0.7800,3.84727830e-01,5.88948327e+00,5.88948327e+00,3.14322492e-01,4.81170561e+00,4.81170561e+00,6.86265833e-02,1.05054816e+00,1.05054816e+00,3.47747912e-01,3.89563910e-01,3.18273568e-01,3.52119150e-01
0.7900,3.76432944e-01,5.91216008e+00,5.91216008e+00,3.17564638e-01,4.98758943e+00,4.98758943e+00,6.94138814e-02,1.09019677e+00,1.09019677e+00,3.45748162e-01,3.81226192e-01,3.21608296e-01,3.50150691e-01
0.8000,3.65222501e-01,5.88317659e+00,5.88317659e+00,3.15576120e-01,5.08344922e+00,5.08344922e+00,6.85018345e-02,1.10345991e+00,1.10345991e+00,3.39493004e-01,3.69932630e-01,3.19645979e-01,3.43871309e-01
0.8100,3.51399604e-01,5.80384368e+00,5.80384368e+00,3.07650387e-01,5.08126570e+00,5.08126570e+00,6.81740727e-02,1.12598778e+00,1.12598778e+00,3.28798151e-01,3.55988852e-01,3.11668274e-01,3.33092226e-01
0.8200,3.34760733e-01,5.66730576e+00,5.66730576e+00,2.97113431e-01,5.02995870e+00,5.02995870e+00,6.69739819e-02,1.13383081e+00,1.13383081e+00,3.15375824e-01,3.39187367e-01,3.01042245e-01,3.19546126e-01
0.8300,3.23500381e-01,5.61197141e+00,5.61197141e+00,2.88150062e-01,4.99872645e+00,4.99872645e+00,6.57894776e-02,1.14129284e+00,1.14129284e+00,3.05314026e-01,3.27830982e-01,2.92007439e-01,3.09401172e-01
0.8400,3.12763976e-01,5.55814430e+00,5.55814430e+00,2.82303836e-01,5.01683563e+00,5.01683563e+00,6.54958867e-02,1.16393069e+00,1.16393069e+00,2.97143854e-01,3.17001980e-01,2.86129100e-01,3.01170203e-01
0.8500,2.99755909e-01,5.45544507e+00,5.45544507e+00,2.78769801e-01,5.07350578e+00,5.07350578e+00,6.64070925e-02,1.20858417e+00,1.20858417e+00,2.89072474e-01,3.03866669e-01,2.82592764e-01,2.93036724e-01
0.8600,2.85791301e-01,5.32525691e+00,5.32525691e+00,2.76953999e-01,5.16058813e+00,5.16058813e+00,6.80159336e-02,1.26736650e+00,1.26736650e+00,2.81337953e-01,2.89757303e-01,2.80797364e-01,2.85242155e-01
0.8700,2.71838405e-01,5.18458573e+00,5.18458573e+00,2.76386513e-01,5.27132865e+00,5.27132865e+00,7.10942840e-02,1.35593207e+00,1.35593207e+00,2.74103026e-01,2.75655260e-01,2.80267228e-01,2.77951678e-01
0.8800,2.58721261e-01,5.04931309e+00,5.04931309e+00,2.75822471e-01,5.38306752e+00,5.38306752e+00,7.55240031e-02,1.47395825e+00,1.47395825e+00,2.67135055e-01,2.62396287e-01,2.79740413e-01,2.70929596e-01
0.8900,2.46702001e-01,4.92558287e+00,4.92558287e+00,2.73371430e-01,5.45805721e+00,5.45805721e+00,7.95768948e-02,1.58880994e+00,1.58880994e+00,2.59694587e-01,2.50246692e-01,2.77299317e-01,2.63425961e-01
0.9000,2.36385831e-01,4.82704697e+00,4.82704697e+00,2.67797739e-01,5.46848454e+00,5.46848454e+00,8.26290112e-02,1.68730129e+00,1.68730129e+00,2.51602049e-01,2.39821014e-01,2.71689403e-01,2.55258356e-01
0.9100,2.27566621e-01,4.75156353e+00,4.75156353e+00,2.59489850e-01,5.41811668e+00,5.41811668e+00,8.46099034e-02,1.76664455e+00,1.76664455e+00,2.43004585e-01,2.30910927e-01,2.63303298e-01,2.46575766e-01
0.9200,2.19369138e-01,4.68237853e+00,4.68237853e+00,2.49956035e-01,5.33524808e+00,5.33524808e+00,8.55950655e-02,1.82700493e+00,1.82700493e+00,2.34163704e-01,2.22628928e-01,2.53670341e-01,2.37643338e-01
0.9300,2.11719271e-01,4.61861515e+00,4.61861515e+00,2.40226119e-01,5.24048655e+00,5.24048655e+00,8.58700753e-02,1.87323917e+00,1.87323917e+00,2.25522723e-01,2.14900095e-01,2.43835224e-01,2.28910928e-01
0.9400,2.17152218e-01,4.84033735e+00,4.84033735e+00,2.30448548e-01,5.13671342e+00,5.13671342e+00,8.60022380e-02,1.91699559e+00,1.91699559e+00,2.23701617e-01,2.20450279e-01,2.33948551e-01,2.27099149e-01
0.9500,2.21898756e-01,5.05275111e+00,5.05275111e+00,2.20466492e-01,5.02013771e+00,5.02013771e+00,8.67081069e-02,1.97438910e+00,1.97438910e+00,2.21181464e-01,2.25305309e-01,2.23851057e-01,2.24577006e-01
0.9600,2.25442640e-01,5.24293584e+00,5.24293584e+00,2.10709774e-01,4.90030557e+00,4.90030557e+00,8.84632772e-02,2.05731838e+00,2.05731838e+00,2.17951755e-01,2.28940595e-01,2.13979134e-01,2.21333482e-01
0.9700,2.27682376e-01,5.40678496e+00,5.40678496e+00,2.01877233e-01,4.79398892e+00,4.79398892e+00,9.12829373e-02,2.16770055e+00,2.16770055e+00,2.14391903e-01,2.31252458e-01,2.05042688e-01,2.17753589e-01
0.9800,2.28601180e-01,5.54200665e+00,5.54200665e+00,1.94441550e-01,4.71387053e+00,4.71387053e+00,9.47329839e-02,2.29662343e+00,2.29662343e+00,2.10830662e-01,2.32223208e-01,1.97522343e-01,2.14171128e-01
0.9900,2.27900167e-01,5.63925427e+00,5.63925427e+00,1.88383977e-01,4.66144962e+00,4.66144962e+00,9.80329875e-02,2.42576805e+00,2.42576805e+00,2.07202172e-01,2.31548524e-01,1.91399736e-01,2.10519183e-01
1.0000,2.24768345e-01,5.67560320e+00,5.67560320e+00,1.83139829e-01,4.62444568e+00,4.62444568e+00,1.00306992e-01,2.53284190e+00,2.53284190e+00,2.02889222e-01,2.28403500e-01,1.86101730e-01,2.06170528e-01
1.0100,2.18520225e-01,5.62965144e+00,5.62965144e+00,1.77672311e-01,4.57730256e+00,4.57730256e+00,1.01013003e-01,2.60235867e+00,2.60235867e+00,1.97040588e-01,2.22090248e-01,1.80574991e-01,2.00259693e-01
1.0200,2.09073555e-01,5.49435636e+00,5.49435636e+00,1.70816484e-01,4.48897821e+00,4.48897821e+00,9.99389787e-02,2.62635015e+00,2.62635015e+00,1.88979389e-01,2.12523622e-01,1.73635244e-01,1.92097869e-01
1.0300,2.02246687e-01,5.42055191e+00,5.42055191e+00,1.63262119e-01,4.37569980e+00,4.37569980e+00,9.71593398e-02,2.60403398e+00,2.60403398e+00,1.81711922e-01,2.05617364e-01,1.65983072e-01,1.84740363e-01
1.0400,1.99307279e-01,5.44687939e+00,5.44687939e+00,1.57191548e-01,4.29589630e+00,4.29589630e+00,9.29090738e-02,2.53911709e+00,2.53911709e+00,1.77001186e-01,2.02661760e-01,1.59837192e-01,1.79980239e-01
1.0500,1.94532177e-01,5.41998712e+00,5.41998712e+00,1.49319641e-01,4.16029134e+00,4.16029134e+00,8.81367237e-02,2.45563440e+00,2.45563440e+00,1.70433198e-01,1.97838307e-01,1.51857371e-01,1.73329758e-01
1.0600,1.89176945e-01,5.37252504e+00,5.37252504e+00,1.40786426e-01,3.99825991e+00,3.99825991e+00,8.30281241e-02,2.35795475e+00,2.35795475e+00,1.63197874e-01,1.92423206e-01,1.43202309e-01,1.65998336e-01
1.0700,1.84172083e-01,5.33040461e+00,5.33040461e+00,1.34725848e-01,3.89930585e+00,3.89930585e+00,7.77030024e-02,2.24892088e+00,2.24892088e+00,1.57520602e-01,1.87362792e-01,1.37059920e-01,1.60249585e-01
1.0800,1.79643911e-01,5.29784389e+00,5.29784389e+00,1.41196519e-01,4.16399928e+00,4.16399928e+00,7.53471806e-02,2.22204915e+00,2.22204915e+00,1.59264230e-01,1.82785767e-01,1.43665955e-01,1.62049658e-01
1.0900,1.75406860e-01,5.26998098e+00,5.26998098e+00,1.46477443e-01,4.40081615e+00,4.40081615e+00,7.42022099e-02,2.22935543e+00,2.22935543e+00,1.60290824e-01,1.78503519e-01,1.49063378e-01,1.63120623e-01
1.1000,1.71120609e-01,5.23681838e+00,5.23681838e+00,1.49657586e-01,4.57998368e+00,4.57998368e+00,7.32216866e-02,2.24080943e+00,2.24080943e+00,1.60029676e-01,1.74169807e-01,1.52324335e-01,1.62881245e-01
1.1100,1.66400162e-01,5.18620746e+00,5.18620746e+00,1.50447675e-01,4.68901500e+00,4.68901500e+00,7.24909285e-02,2.25933069e+00,2.25933069e+00,1.58223000e-01,1.69392687e-01,1.53153312e-01,1.61068467e-01
1.1200,1.61163093e-01,5.11472385e+00,5.11472385e+00,1.48880894e-01,4.72493202e+00,4.72493202e+00,7.19124032e-02,2.28223520e+00,2.28223520e+00,1.54900308e-01,1.64088020e-01,1.51582913e-01,1.57711572e-01
