T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
2.1400,8.66637273e-02,6.89285844e+01,9.62963715e+00,6.51281178e-02,5.68427754e+01,7.29467463e+00,2.49076241e-02,3.20707633e+01,2.70812478e+00,7.51281934e-02,8.46200165e-02,6.41016352e-02,7.36497212e-02
2.1500,8.63987464e-02,6.91527227e+01,9.68857310e+00,6.36785485e-02,5.72615594e+01,7.19689682e+00,2.46815859e-02,3.21800263e+01,2.70636026e+00,7.41737606e-02,8.43477748e-02,6.26554835e-02,7.26969780e-02
2.1600,8.61520494e-02,6.93663020e+01,9.74937717e+00,6.22605311e-02,5.77379750e+01,7.09991609e+00,2.44694589e-02,3.22860322e+01,2.70588748e+00,7.32384623e-02,8.40930490e-02,6.12401778e-02,7.17626175e-02
2.1700,8.59138296e-02,6.95671738e+01,9.81095275e+00,6.15234587e-02,5.82626026e+01,7.00935276e+00,2.42770833e-02,3.23894064e+01,2.70739715e+00,7.27029294e-02,8.38460187e-02,5.99030836e-02,7.08705515e-02
2.1800,8.56749760e-02,6.97537414e+01,9.87224580e+00,6.20548036e-02,5.88258360e+01,7.05558796e+00,2.41057135e-02,3.24907296e+01,2.71106050e+00,7.29146337e-02,8.35975793e-02,5.97462913e-02,7.06728047e-02
2.1900,8.54272343e-02,6.99249232e+01,9.93226715e+00,6.25703261e-02,5.94169679e+01,7.16678783e+00,2.39522421e-02,3.25905469e+01,2.71653647e+00,7.31109425e-02,8.33395003e-02,6.01349628e-02,7.07927804e-02
2.2000,8.51632531e-02,7.00801048e+01,9.99010221e+00,6.29349374e-02,6.00247714e+01,7.27470217e+00,2.38099233e-02,3.26893821e+01,2.72303960e+00,7.32102725e-02,8.30644701e-02,6.04867967e-02,7.08823230e-02
2.2100,8.48765760e-02,7.02191012e+01,1.00449145e+01,6.31354168e-02,6.06381374e+01,7.36376953e+00,2.36694435e-02,3.27877523e+01,2.72945342e+00,7.32032649e-02,8.27660880e-02,6.06745229e-02,7.08646096e-02
2.2200,8.45616406e-02,7.03421392e+01,1.00959504e+01,6.31653407e-02,6.12466920e+01,7.43265979e+00,2.35201649e-02,3.28861766e+01,2.73447059e+00,7.30846416e-02,8.24388622e-02,6.06916626e-02,7.07343736e-02
2.2300,8.42138241e-02,7.04498602e+01,1.01425491e+01,6.30244959e-02,6.18412990e+01,7.48077955e+00,2.33513712e-02,3.29851725e+01,2.73673992e+00,7.28528230e-02,8.20782567e-02,6.05379709e-02,7.04900781e-02
2.2400,8.38295517e-02,7.05433353e+01,1.01841616e+01,6.27176388e-02,6.24143526e+01,7.50893910e+00,2.31533761e-02,3.30852395e+01,2.73542228e+00,7.25092514e-02,8.16807989e-02,6.02245100e-02,7.01369096e-02
2.2500,8.34064545e-02,7.06240752e+01,1.02203759e+01,6.22528303e-02,6.29597952e+01,7.51802059e+00,2.29183947e-02,3.31868315e+01,2.72924888e+00,7.20575316e-02,8.12442364e-02,5.97625616e-02,6.96804397e-02
2.2600,8.29435416e-02,7.06940212e+01,1.02509449e+01,6.16458326e-02,6.34728691e+01,7.50746884e+00,2.26411372e-02,3.32903232e+01,2.71726431e+00,7.15061094e-02,8.07677067e-02,5.91517216e-02,6.91198156e-02
2.2700,8.24413433e-02,7.07555035e+01,1.02758125e+01,6.09053695e-02,6.39496807e+01,7.47802058e+00,2.23191260e-02,3.33959776e+01,2.69902861e+00,7.08598651e-02,8.02518746e-02,5.84017245e-02,6.84605570e-02
2.2800,8.19019783e-02,7.08111604e+01,1.02951293e+01,6.00350667e-02,6.43901073e+01,7.43040693e+00,2.19527701e-02,3.35039218e+01,2.67446400e+00,7.01212574e-02,7.96989942e-02,5.75219545e-02,6.77085069e-02
2.2900,8.13291149e-02,7.08638219e+01,1.03095620e+01,5.90440017e-02,6.47889994e+01,7.36537072e+00,2.15452372e-02,3.36141361e+01,2.64385295e+00,6.92964386e-02,7.91152087e-02,5.65215907e-02,6.68709013e-02
2.3000,8.07278098e-02,7.09163643e+01,1.03198371e+01,5.79418520e-02,6.51413243e+01,7.32149811e+00,2.11021619e-02,3.37264588e+01,2.60781397e+00,6.83923885e-02,7.85069126e-02,5.56974115e-02,6.61258785e-02
2.3100,8.01042307e-02,7.09715528e+01,1.03261558e+01,5.67903217e-02,6.54433833e+01,7.39322105e+00,2.06312151e-02,3.38406057e+01,2.56725728e+00,6.74473501e-02,7.78763240e-02,5.57571364e-02,6.58950743e-02
2.3200,7.94652864e-02,7.10318875e+01,1.03293596e+01,5.67659030e-02,6.56918434e+01,7.45256887e+00,2.01415585e-02,3.39562016e+01,2.54168238e+00,6.71633735e-02,7.72303776e-02,5.57212381e-02,6.56000934e-02
2.3300,7.88182013e-02,7.10994690e+01,1.03303631e+01,5.66258778e-02,6.58842390e+01,7.49716368e+00,1.99977237e-02,3.40728183e+01,2.55361512e+00,6.68068098e-02,7.65763171e-02,5.55745404e-02,6.52356776e-02
2.3400,7.81700768e-02,7.11758985e+01,1.03300963e+01,5.63506122e-02,6.60194745e+01,7.52336174e+00,1.99311833e-02,3.41900138e+01,2.56583958e+00,6.63696594e-02,7.59212563e-02,5.52931025e-02,6.47913714e-02
2.3500,7.75274847e-02,7.12622202e+01,1.03294483e+01,5.66244440e-02,6.60982050e+01,7.52931235e+00,1.98670520e-02,3.43073678e+01,2.57832374e+00,6.62567032e-02,7.52717706e-02,5.48668868e-02,6.42645137e-02
2.3600,7.68961263e-02,7.13589085e+01,1.03292174e+01,5.70668801e-02,6.61230223e+01,7.60570499e+00,1.98048352e-02,3.44245102e+01,2.59100069e+00,6.62436565e-02,7.46335575e-02,5.49548718e-02,6.40427793e-02
2.3700,7.62805862e-02,7.14658998e+01,1.03300721e+01,5.73705624e-02,6.60984282e+01,7.71026575e+00,1.97438644e-02,3.45411392e+01,2.60377825e+00,6.61533078e-02,7.40111904e-02,5.52412357e-02,6.39411418e-02
2.3800,7.56841930e-02,7.15826610e+01,1.03325250e+01,5.75268389e-02,6.60306287e+01,7.79496962e+00,1.96833735e-02,3.46570311e+01,2.61654883e+00,6.59838796e-02,7.34079811e-02,5.53797820e-02,6.37598463e-02
2.3900,7.51089883e-02,7.17082844e+01,1.03369220e+01,5.75321645e-02,6.59272087e+01,7.85881704e+00,1.96225658e-02,3.47720404e+01,2.62919823e+00,6.57357031e-02,7.28259513e-02,5.53671419e-02,6.34993290e-02
2.4000,7.45557953e-02,7.18415987e+01,1.03434443e+01,5.73880913e-02,6.57967511e+01,7.90151984e+00,1.95606644e-02,3.48860935e+01,2.64161259e+00,6.54111213e-02,7.22659020e-02,5.52050593e-02,6.31620409e-02
2.4100,7.40243661e-02,7.19812835e+01,1.03521233e+01,5.71009926e-02,6.56484466e+01,7.92527063e+00,1.94969461e-02,3.49991786e+01,2.65368312e+00,6.50143429e-02,7.17275637e-02,5.49124405e-02,6.27593465e-02
2.4200,7.35135849e-02,7.21259758e+01,1.03628634e+01,5.66915497e-02,6.54917179e+01,7.92959035e+00,1.94307569e-02,3.51113337e+01,2.66530846e+00,6.45569442e-02,7.12098009e-02,5.44892398e-02,6.22909939e-02
2.4300,7.30216995e-02,7.22743621e+01,1.03754716e+01,5.61646653e-02,6.53358633e+01,7.91583010e+00,1.93615140e-02,3.52226357e+01,2.67639514e+00,6.40409190e-02,7.07108452e-02,5.39479128e-02,6.17632780e-02
2.4400,7.25465566e-02,7.24252475e+01,1.03896880e+01,5.55367308e-02,6.51897128e+01,7.88618074e+00,1.92886965e-02,3.53331923e+01,2.68685660e+00,6.34743931e-02,7.02285308e-02,5.33062096e-02,6.11851026e-02
2.4500,7.20858168e-02,7.25776020e+01,1.04052157e+01,5.48278543e-02,6.50612947e+01,7.84328873e+00,1.92118329e-02,3.54431379e+01,2.69661150e+00,6.28674054e-02,6.97605104e-02,5.25843807e-02,6.05666017e-02
2.4600,7.16371346e-02,7.27305821e+01,1.04217466e+01,5.40598332e-02,6.49575155e+01,7.79014494e+00,1.91304888e-02,3.55526339e+01,2.70558228e+00,6.22309533e-02,6.93044349e-02,5.18043290e-02,5.99188597e-02
2.4700,7.11982928e-02,7.28835316e+01,1.04389815e+01,5.32551987e-02,6.48838732e+01,7.72994983e+00,1.90442616e-02,3.56618729e+01,2.71369458e+00,6.15766127e-02,6.88580867e-02,5.09886482e-02,5.92535295e-02
2.4800,7.07672870e-02,7.30359665e+01,1.04566435e+01,5.24361740e-02,6.48442264e+01,7.66662853e+00,1.89527846e-02,3.57710863e+01,2.72087834e+00,6.09160551e-02,6.84194644e-02,5.01639572e-02,5.85849049e-02
2.4900,7.03423649e-02,7.31875494e+01,1.04744854e+01,5.16236051e-02,6.48406496e+01,7.60272790e+00,1.88557442e-02,3.58805519e+01,2.72707068e+00,6.02604884e-02,6.79868207e-02,4.93470827e-02,5.79219411e-02
2.5000,6.99220277e-02,7.33380591e+01,1.04922912e+01,5.08359498e-02,6.48733959e+01,7.54085891e+00,1.87529092e-02,3.59906012e+01,2.73222096e+00,5.96200696e-02,6.75586630e-02,4.85547282e-02,5.72738380e-02
2.5100,6.95050041e-02,7.34873618e+01,1.05098732e+01,5.00884131e-02,6.49409810e+01,7.48348823e+00,1.86441691e-02,3.61016228e+01,2.73629734e+00,5.90033504e-02,6.71337275e-02,4.78021429e-02,5.66492369e-02
2.5200,6.90902106e-02,7.36353866e+01,1.05270674e+01,4.93923115e-02,6.50403865e+01,7.43254550e+00,1.85295794e-02,3.62140601e+01,2.73929449e+00,5.84168230e-02,6.67109388e-02,4.71006851e-02,5.60547137e-02
2.5300,6.86767094e-02,7.37821093e+01,1.05437279e+01,4.87547300e-02,6.51673695e+01,7.38934477e+00,1.84094045e-02,3.63284027e+01,2.74124135e+00,5.78646215e-02,6.62893675e-02,4.64574766e-02,5.54944749e-02
2.5400,6.82636730e-02,7.39275436e+01,1.05597216e+01,4.81785011e-02,6.53168499e+01,7.35455484e+00,1.82841545e-02,3.64451702e+01,2.74220797e+00,5.73484214e-02,6.58681955e-02,4.58753813e-02,5.49702518e-02
2.5500,6.78503632e-02,7.40717406e+01,1.05749264e+01,4.76625055e-02,6.54833414e+01,7.32822140e+00,1.81546082e-02,3.65648892e+01,2.74231019e+00,5.68675506e-02,6.54466950e-02,4.53533060e-02,5.44814095e-02
2.5600,6.74361262e-02,7.42147929e+01,1.05892299e+01,4.72022591e-02,6.56613842e+01,7.30983766e+00,1.80218172e-02,3.66880650e+01,2.74171149e+00,5.64193008e-02,6.50242239e-02,4.48867881e-02,5.40252586e-02
2.5700,6.70204038e-02,7.43568416e+01,1.06025329e+01,4.67907204e-02,6.58459393e+01,7.29845569e+00,1.78870870e-02,3.68151510e+01,2.74062109e+00,5.59994016e-02,6.46002372e-02,4.44688050e-02,5.35975312e-02
2.5800,6.66027553e-02,7.44980825e+01,1.06147528e+01,4.64192326e-02,6.60327095e+01,7.29282593e+00,1.77519372e-02,3.69465170e+01,2.73928821e+00,5.56025970e-02,6.41743090e-02,4.40907174e-02,5.31929631e-02
2.5900,6.61828861e-02,7.46387691e+01,1.06258293e+01,4.60785012e-02,6.62183574e+01,7.29154953e+00,1.76180385e-02,3.70824224e+01,2.73799261e+00,5.52232578e-02,6.37461612e-02,4.37432485e-02,5.28059103e-02
2.6000,6.57606748e-02,7.47792099e+01,1.06357301e+01,4.57595066e-02,6.64006087e+01,7.29322736e+00,1.74871351e-02,3.72229941e+01,2.73703208e+00,5.48559571e-02,6.33156893e-02,4.34173973e-02,5.24309302e-02
2.6100,6.53361916e-02,7.49197597e+01,1.06444545e+01,4.54542652e-02,6.65782360e+01,7.29659014e+00,1.73609570e-02,3.73682143e+01,2.73670792e+00,5.44959501e-02,6.28829816e-02,4.31052002e-02,5.20632645e-02
2.6200,6.49097049e-02,7.50608044e+01,1.06520363e+01,4.51563730e-02,6.67509381e+01,7.30059735e+00,1.72411298e-02,3.75179181e+01,2.73730960e+00,5.41395128e-02,6.24483236e-02,4.28002734e-02,5.16991811e-02
2.6300,6.44816703e-02,7.52027407e+01,1.06585423e+01,4.48612956e-02,6.69191377e+01,7.30449681e+00,1.71290924e-02,3.76718014e+01,2.73910014e+00,5.37841173e-02,6.20121867e-02,4.24981022e-02,5.13361495e-02
2.6400,6.40527026e-02,7.53459528e+01,1.06640692e+01,4.45664033e-02,6.70837301e+01,7.30784236e+00,1.70260275e-02,3.78294398e+01,2.74230342e+00,5.34284435e-02,6.15751996e-02,4.21960741e-02,5.09728524e-02
2.6500,6.36235324e-02,7.54907887e+01,1.06687364e+01,4.42707782e-02,6.72458171e+01,7.31047217e+00,1.70523836e-02,3.79903149e+01,2.74709473e+00,5.30722459e-02,6.11381038e-02,4.18932844e-02,5.06090503e-02
2.6600,6.31949508e-02,7.56375381e+01,1.06726774e+01,4.39748480e-02,6.74064600e+01,7.31245527e+00,1.72047837e-02,3.81538471e+01,2.75359516e+00,5.27161109e-02,6.07016976e-02,4.15901684e-02,5.02453363e-02
2.6700,6.27677474e-02,7.57864158e+01,1.06760290e+01,4.36799128e-02,6.75664779e+01,7.31401632e+00,1.73618189e-02,3.83194305e+01,2.79335083e+00,5.23611472e-02,6.02667747e-02,4.12880272e-02,4.98828250e-02
2.6800,6.23426486e-02,7.59375514e+01,1.06789202e+01,4.33876376e-02,6.77263092e+01,7.31545078e+00,1.75197657e-02,3.84864674e+01,2.84105120e+00,5.20086555e-02,5.98340616e-02,4.09885197e-02,4.95228191e-02
2.6900,6.19202612e-02,7.60909860e+01,1.06814622e+01,4.30995734e-02,6.78859426e+01,7.31704137e+00,1.76747453e-02,3.86543992e+01,2.88853280e+00,5.16598184e-02,5.94041625e-02,4.06931847e-02,4.91664983e-02
2.7000,6.15010281e-02,7.62466786e+01,1.06837391e+01,4.28167588e-02,6.80449153e+01,7.31898536e+00,1.78229505e-02,3.88227308e+01,2.93509692e+00,5.13154430e-02,5.89775155e-02,4.04030433e-02,4.88146609e-02
2.7100,6.10851994e-02,7.64045190e+01,1.06858021e+01,4.25394320e-02,6.82023681e+01,7.32133892e+00,1.79608501e-02,3.89910471e+01,2.98008062e+00,5.09757755e-02,5.85543646e-02,4.01183127e-02,4.84675387e-02
2.7200,6.06728215e-02,7.65643476e+01,1.06876664e+01,4.22668651e-02,6.83571426e+01,7.32398174e+00,1.80853518e-02,3.91590200e+01,3.02288780e+00,5.06403985e-02,5.81347501e-02,3.98382428e-02,4.81246952e-02
2.7300,6.02637458e-02,7.67259792e+01,1.06893116e+01,4.19973166e-02,6.85079030e+01,7.32660211e+00,1.81939176e-02,3.93264069e+01,3.06301226e+00,5.03082062e-02,5.77185181e-02,3.95610712e-02,4.77850019e-02
2.7400,5.98576541e-02,7.68892299e+01,1.06906854e+01,4.17280851e-02,6.86532689e+01,7.32870053e+00,1.82846283e-02,3.94930407e+01,3.10005239e+00,4.99774478e-02,5.73053478e-02,3.92840793e-02,4.74466841e-02
2.7500,5.94541003e-02,7.70539432e+01,1.06917873e+01,4.14556430e-02,6.87919452e+01,7.35432559e+00,1.83562054e-02,3.96588127e+01,3.13371819e+00,4.96458252e-02,5.68952028e-02,3.91352574e-02,4.71869517e-02
2.7600,5.90525623e-02,7.72200140e+01,1.06925210e+01,4.11758254e-02,6.89228412e+01,7.41003894e+00,1.84079971e-02,3.98236518e+01,3.16383195e+00,4.93106276e-02,5.64875422e-02,3.91465105e-02,4.70243571e-02
2.7700,5.86525012e-02,7.73874083e+01,1.06927064e+01,4.11297016e-02,6.90451731e+01,7.46917035e+00,1.84399411e-02,3.99875014e+01,3.19032431e+00,4.91157803e-02,5.60813981e-02,3.91745085e-02,4.68717527e-02
2.7800,5.82534217e-02,7.75561770e+01,1.06922501e+01,4.11829672e-02,6.91585476e+01,7.53173184e+00,1.84525094e-02,4.01502958e+01,3.21322691e+00,4.89800852e-02,5.56762846e-02,3.92189522e-02,4.67286373e-02
2.7900,5.78549293e-02,7.77264626e+01,1.06910763e+01,4.12517896e-02,6.92630250e+01,7.59751929e+00,1.84466426e-02,4.03119406e+01,3.23266260e+00,4.88530385e-02,5.52718181e-02,3.92784312e-02,4.65938870e-02
2.8000,5.74567806e-02,7.78984996e+01,1.06891365e+01,4.13337252e-02,6.93591602e+01,7.66609862e+00,1.84236749e-02,4.04722960e+01,3.24883336e+00,4.87329743e-02,5.48677677e-02,3.93503925e-02,4.64657745e-02
2.8100,5.70589224e-02,7.80726071e+01,1.06864189e+01,4.14252068e-02,6.94480228e+01,7.73680313e+00,1.83852496e-02,4.06311674e+01,3.26200591e+00,4.86176682e-02,5.44640939e-02,3.94311674e-02,4.63420199e-02
2.8200,5.66615174e-02,7.82491755e+01,1.06829537e+01,4.15216235e-02,6.95311912e+01,7.80874233e+00,1.83332243e-02,4.07883011e+01,3.27249458e+00,4.85044142e-02,5.40609734e-02,3.95160572e-02,4.62198714e-02
2.8300,5.62649560e-02,7.84286483e+01,1.06788180e+01,4.16174578e-02,6.96107231e+01,7.88082295e+00,1.82695645e-02,4.09433881e+01,3.28064151e+00,4.83901274e-02,5.36588108e-02,3.95994751e-02,4.60962118e-02
2.8400,5.58698532e-02,7.86114996e+01,1.06741357e+01,4.17064770e-02,6.96890992e+01,7.95178192e+00,1.81962300e-02,4.10960731e+01,3.28679435e+00,4.82714693e-02,5.32582347e-02,3.96751439e-02,4.59676857e-02
2.8500,5.54770318e-02,7.87982107e+01,1.06690760e+01,4.17819738e-02,6.97691417e+01,8.02023055e+00,1.81150573e-02,4.12459699e+01,3.29128267e+00,4.81449882e-02,5.28600804e-02,3.97363399e-02,4.58308425e-02
2.8600,5.50874942e-02,7.89892448e+01,1.06638493e+01,4.18370437e-02,6.98539112e+01,8.08483940e+00,1.80276461e-02,4.13926801e+01,3.29439451e+00,4.80072693e-02,5.24653604e-02,3.97768200e-02,4.56826575e-02
2.8700,5.47037148e-02,7.91850235e+01,1.06586998e+01,4.18648832e-02,6.99465862e+01,8.14482939e+00,1.79352610e-02,4.15358152e+01,3.29635527e+00,4.78556645e-02,5.20752262e-02,3.97932058e-02,4.55218650e-02
2.8800,5.43265886e-02,7.93859056e+01,1.06538979e+01,4.18594391e-02,7.00503333e+01,8.19803314e+00,1.78387582e-02,4.16750194e+01,3.29731124e+00,4.76873204e-02,5.16909228e-02,3.97754795e-02,4.53434806e-02
2.8900,5.39565128e-02,7.95921691e+01,1.06497305e+01,4.18180716e-02,7.01681766e+01,8.24312880e+00,1.77385460e-02,4.18099915e+01,3.29731971e+00,4.75011296e-02,5.13137390e-02,3.97179779e-02,4.51450767e-02
2.9000,5.35947682e-02,7.98039974e+01,1.06464907e+01,4.17327923e-02,7.03028756e+01,8.27895692e+00,1.76345862e-02,4.19405053e+01,3.32933277e+00,4.72933328e-02,5.09449583e-02,3.96159757e-02,4.49247618e-02
2.9100,5.32425827e-02,8.00214700e+01,1.06444679e+01,4.15998410e-02,7.04568202e+01,8.31761420e+00,1.75264380e-02,4.20664259e+01,3.36450708e+00,4.70625432e-02,5.05858101e-02,3.95278801e-02,4.47163263e-02
2.9200,5.29010875e-02,8.02445585e+01,1.06439384e+01,4.17981979e-02,7.06319502e+01,8.41596706e+00,1.74133421e-02,4.21877219e+01,3.39926783e+00,4.70230808e-02,5.02374260e-02,3.97218122e-02,4.46712615e-02
2.9300,5.25712793e-02,8.04731264e+01,1.06451562e+01,4.19753567e-02,7.08297031e+01,8.50880544e+00,1.72943372e-02,4.23044726e+01,3.43332360e+00,4.69755064e-02,4.99008022e-02,3.98863303e-02,4.46134495e-02
2.9400,5.22539899e-02,8.07069337e+01,1.06483458e+01,4.21193719e-02,7.10509923e+01,8.59609146e+00,1.73446286e-02,4.24168695e+01,3.46639303e+00,4.69138064e-02,4.95767684e-02,4.00218441e-02,4.45438402e-02
2.9500,5.19498634e-02,8.09456453e+01,1.06536961e+01,4.22268396e-02,7.12962136e+01,8.67605775e+00,1.73887868e-02,4.25252124e+01,3.49821554e+00,4.68367222e-02,4.92659660e-02,4.01207582e-02,4.44588339e-02
2.9600,5.16593427e-02,8.11888420e+01,1.06613839e+01,4.22952699e-02,7.15652767e+01,8.74797571e+00,1.74256517e-02,4.26299005e+01,3.52856107e+00,4.67434043e-02,4.89689609e-02,4.01804574e-02,4.43575838e-02
2.9700,5.13826632e-02,8.14360338e+01,1.06716591e+01,4.23230569e-02,7.18576560e+01,8.81132444e+00,1.74544339e-02,4.27314193e+01,3.55723854e+00,4.66333720e-02,4.86866367e-02,4.01993493e-02,4.42399267e-02
2.9800,5.11198546e-02,8.16866748e+01,1.06844175e+01,4.23094114e-02,7.21724529e+01,8.86575319e+00,1.74745647e-02,4.28303232e+01,3.58410245e+00,4.65064615e-02,4.84182459e-02,4.01766608e-02,4.41053675e-02
2.9900,5.08707493e-02,8.19401789e+01,1.06996750e+01,4.22542676e-02,7.25084638e+01,8.91106659e+00,1.74857119e-02,4.29272162e+01,3.60905750e+00,4.63627679e-02,4.81635996e-02,4.01123440e-02,4.39540087e-02
3.0000,5.06349957e-02,8.21959343e+01,1.07174054e+01,4.21581765e-02,7.28642476e+01,8.94811801e+00,1.74877856e-02,4.30227302e+01,3.63206105e+00,4.62025875e-02,4.79223250e-02,4.00110476e-02,4.37883823e-02
3.0100,5.04120772e-02,8.24533192e+01,1.07375441e+01,4.25154098e-02,7.32381882e+01,8.97642229e+00,1.74809339e-02,4.31175036e+01,3.65312329e+00,4.62956815e-02,4.76938847e-02,3.98713567e-02,4.36075669e-02
3.0200,5.02013324e-02,8.27117145e+01,1.07599906e+01,4.28920642e-02,7.36285480e+01,9.02713548e+00,1.74655291e-02,4.32121595e+01,3.67230530e+00,4.64030039e-02,4.74775978e-02,3.98315130e-02,4.34868320e-02
3.0300,5.00019785e-02,8.29705160e+01,1.07846138e+01,4.32448167e-02,7.40335130e+01,9.16432478e+00,1.74421456e-02,4.33072863e+01,3.68971522e+00,4.65008214e-02,4.72726630e-02,4.01703804e-02,4.35770680e-02
3.0400,4.98131341e-02,8.32291444e+01,1.08112553e+01,4.35706466e-02,7.44520789e+01,9.29641994e+00,1.74115308e-02,4.34034194e+01,3.70550265e+00,4.65874496e-02,4.70781823e-02,4.04817516e-02,4.36555527e-02
3.0500,4.96338431e-02,8.34870537e+01,1.08397352e+01,4.38670401e-02,7.48820818e+01,9.42273076e+00,1.73745717e-02,4.35010273e+01,3.71985174e+00,4.66614379e-02,4.68931843e-02,4.07631590e-02,4.37208683e-02
3.0600,4.94630954e-02,8.37437375e+01,1.08698556e+01,4.41319658e-02,7.53209199e+01,9.54266431e+00,1.73322573e-02,4.36004995e+01,3.73297331e+00,4.67215543e-02,4.67166457e-02,4.10126208e-02,4.37718183e-02
3.0700,4.92998476e-02,8.39987332e+01,1.09014055e+01,4.43638507e-02,7.57667592e+01,9.65572278e+00,1.72856397e-02,4.37021393e+01,3.74509636e+00,4.67667732e-02,4.65475119e-02,4.12286170e-02,4.38074142e-02
3.0800,4.91430400e-02,8.42516254e+01,1.09341641e+01,4.45615595e-02,7.62178119e+01,9.76150173e+00,1.72357957e-02,4.38061600e+01,3.75645945e+00,4.67962659e-02,4.63847139e-02,4.14100669e-02,4.38268651e-02
3.0900,4.89916123e-02,8.45020471e+01,1.09679047e+01,4.47243732e-02,7.66723517e+01,9.85968833e+00,1.71837905e-02,4.39126841e+01,3.76730224e+00,4.68093917e-02,4.62271839e-02,4.15563081e-02,4.38295687e-02
3.1000,4.88445156e-02,8.47496801e+01,1.10023974e+01,4.48519691e-02,7.71287304e+01,9.95005940e+00,1.71306437e-02,4.40217468e+01,3.77785760e+00,4.68056909e-02,4.60738675e-02,4.16670751e-02,4.38151035e-02
3.1100,4.87007228e-02,8.49942549e+01,1.10374117e+01,4.49443968e-02,7.75853930e+01,1.00324785e+01,1.70773010e-02,4.41333024e+01,3.78834452e+00,4.67848758e-02,4.59237340e-02,4.17424743e-02,4.37832192e-02
3.1200,4.85592365e-02,8.52355491e+01,1.10727183e+01,4.50020490e-02,7.80408930e+01,1.01068916e+01,1.70246104e-02,4.42472325e+01,3.79896217e+00,4.67468196e-02,4.57757843e-02,4.17829546e-02,4.37338258e-02
3.1300,4.84190951e-02,8.54733867e+01,1.11080912e+01,4.50256273e-02,7.84939056e+01,1.01733210e+01,1.69733039e-02,4.43633567e+01,3.80988505e+00,4.66915424e-02,4.56290566e-02,4.17892719e-02,4.36669790e-02
3.1400,4.82793773e-02,8.57076364e+01,1.11433084e+01,4.50161003e-02,7.89432370e+01,1.02321093e+01,1.69239862e-02,4.44814447e+01,3.82125963e+00,4.66191945e-02,4.54826313e-02,4.17634726e-02,4.35833985e-02
3.1500,4.81392059e-02,8.59382102e+01,1.11781536e+01,4.49746577e-02,7.93878307e+01,1.02840055e+01,1.68771281e-02,4.46012289e+01,3.83320224e+00,4.65300366e-02,4.53356343e-02,4.17092060e-02,4.34846330e-02
3.1600,4.79977502e-02,8.61650623e+01,1.12124173e+01,4.49026589e-02,7.98267683e+01,1.03283550e+01,1.68330662e-02,4.47224167e+01,3.84579825e+00,4.64244182e-02,4.51872400e-02,4.16243744e-02,4.33692356e-02
3.1700,4.78542293e-02,8.63881883e+01,1.12458970e+01,4.48015827e-02,8.02592652e+01,1.03653870e+01,1.67920076e-02,4.48447034e+01,3.85910258e+00,4.63027560e-02,4.50366738e-02,4.15104771e-02,4.32376435e-02
3.1800,4.77079145e-02,8.66076242e+01,1.12783994e+01,4.46729771e-02,8.06846617e+01,1.03953567e+01,1.67540383e-02,4.49677831e+01,3.87314119e+00,4.61655128e-02,4.48832151e-02,4.13690821e-02,4.30903401e-02
3.1900,4.75581321e-02,8.68234463e+01,1.13097403e+01,4.45184148e-02,8.11024096e+01,1.04185343e+01,1.67191356e-02,4.50913592e+01,3.88791354e+00,4.60131791e-02,4.47261996e-02,4.12017809e-02,4.29278356e-02
3.2000,4.74042667e-02,8.70357705e+01,1.13397470e+01,4.43394562e-02,8.15120557e+01,1.04351959e+01,1.66871831e-02,4.52151529e+01,3.90339568e+00,4.58462584e-02,4.45650231e-02,4.10101518e-02,4.27506534e-02
3.2100,4.72457654e-02,8.72447525e+01,1.13682587e+01,4.41376212e-02,8.19132241e+01,1.04456163e+01,1.66579864e-02,4.53389099e+01,3.91954396e+00,4.56652570e-02,4.43991454e-02,4.07957321e-02,4.25593191e-02
3.2200,4.70821418e-02,8.74505867e+01,1.13951288e+01,4.39143711e-02,8.23055976e+01,1.04500642e+01,1.66312911e-02,4.54624056e+01,3.93629893e+00,4.54706790e-02,4.42280940e-02,4.05599999e-02,4.23543562e-02
3.2300,4.69129806e-02,8.76535061e+01,1.14202263e+01,4.36711012e-02,8.26900016e+01,1.04488001e+01,1.66067992e-02,4.55854485e+01,3.95358938e+00,4.52630260e-02,4.40514688e-02,4.03043672e-02,4.21362857e-02
3.2400,4.67379422e-02,8.78537811e+01,1.14434375e+01,4.34091430e-02,8.30652990e+01,1.04420762e+01,1.65841860e-02,4.57078814e+01,3.97133627e+00,4.50428020e-02,4.38689470e-02,4.00301822e-02,4.19056314e-02
3.2500,4.65567677e-02,8.80517179e+01,1.14646680e+01,4.31297742e-02,8.34311088e+01,1.04301386e+01,1.65631146e-02,4.58295819e+01,3.98945648e+00,4.48105220e-02,4.36802875e-02,3.97387396e-02,4.16629280e-02
3.2600,4.63692830e-02,8.82476565e+01,1.14838441e+01,4.28342352e-02,8.37871991e+01,1.04132317e+01,1.65432496e-02,4.59504602e+01,4.00786605e+00,4.45667227e-02,4.34853348e-02,3.94312969e-02,4.14087327e-02
