T_s,Sa_EW_g,Sv_EW_cm_s,Sd_EW_cm,Sa_NS_g,Sv_NS_cm_s,Sd_NS_cm,Sa_VER_g,Sv_VER_cm_s,Sd_VER_cm,Sa_RotD50_approx_g,PSA_EW_g,PSA_NS_g,PSA_geo_mean_g
2.2300,1.60436122e-02,2.05548881e+00,2.05548881e+00,1.55940174e-02,1.99788724e+00,1.99788724e+00,1.46379989e-02,1.87540327e+00,1.87540327e+00,1.58172174e-02,1.66339779e-02,1.61678391e-02,1.63992523e-02
2.2400,1.58145877e-02,2.04469631e+00,2.04469631e+00,1.53936556e-02,1.99027326e+00,1.99027326e+00,1.44116648e-02,1.86330991e+00,1.86330991e+00,1.56027022e-02,1.63992319e-02,1.59627385e-02,1.61795133e-02
2.2500,1.55209808e-02,2.02502683e+00,2.02502683e+00,1.51831081e-02,1.98094449e+00,1.98094449e+00,1.41546546e-02,1.84676186e+00,1.84676186e+00,1.53511149e-02,1.60974274e-02,1.57470062e-02,1.59212527e-02
2.2600,1.51691577e-02,1.99708534e+00,1.99708534e+00,1.49598278e-02,1.96952615e+00,1.96952615e+00,1.38723216e-02,1.82635125e+00,1.82635125e+00,1.50641292e-02,1.57351351e-02,1.55179948e-02,1.56261878e-02
2.2700,1.47712843e-02,1.96227538e+00,1.96227538e+00,1.47227244e-02,1.95582449e+00,1.95582449e+00,1.35733978e-02,1.80314343e+00,1.80314343e+00,1.47469844e-02,1.53249466e-02,1.52745665e-02,1.52997359e-02
2.2800,1.43383965e-02,1.92190529e+00,1.92190529e+00,1.44776132e-02,1.94056576e+00,1.94056576e+00,1.32661355e-02,1.77818042e+00,1.77818042e+00,1.44078367e-02,1.48782899e-02,1.50227486e-02,1.49503448e-02
2.2900,1.39607406e-02,1.88804722e+00,1.88804722e+00,1.42344134e-02,1.92505867e+00,1.92505867e+00,1.29536137e-02,1.75184362e+00,1.75184362e+00,1.40969129e-02,1.44888066e-02,1.47728312e-02,1.46301297e-02
2.3000,1.39067965e-02,1.89752690e+00,1.89752690e+00,1.39844358e-02,1.90812047e+00,1.90812047e+00,1.26359660e-02,1.72412715e+00,1.72412715e+00,1.39455621e-02,1.44352064e-02,1.45157957e-02,1.44754450e-02
2.3100,1.39132888e-02,1.91527298e+00,1.91527298e+00,1.37097903e-02,1.88725982e+00,1.88725982e+00,1.23138586e-02,1.69509890e+00,1.69509890e+00,1.38111647e-02,1.44443317e-02,1.42330660e-02,1.43383097e-02
2.3200,1.38750666e-02,1.92690246e+00,1.92690246e+00,1.34010903e-02,1.86107892e+00,1.86107892e+00,1.19883810e-02,1.66488865e+00,1.66488865e+00,1.36360192e-02,1.44070310e-02,1.39148827e-02,1.41588187e-02
2.3300,1.37543761e-02,1.92696222e+00,1.92696222e+00,1.31423914e-02,1.84122431e+00,1.84122431e+00,1.16625522e-02,1.63390162e+00,1.63390162e+00,1.34449022e-02,1.42840739e-02,1.36485209e-02,1.39626817e-02
2.3400,1.35630341e-02,1.91681773e+00,1.91681773e+00,1.31628398e-02,1.86025962e+00,1.86025962e+00,1.13391586e-02,1.60252493e+00,1.60252493e+00,1.33614387e-02,1.40876915e-02,1.36720165e-02,1.38782978e-02
2.3500,1.33121677e-02,1.89779175e+00,1.89779175e+00,1.31572621e-02,1.87570831e+00,1.87570831e+00,1.10214627e-02,1.57122728e+00,1.57122728e+00,1.32344883e-02,1.38294071e-02,1.36684827e-02,1.37487094e-02
2.3600,1.30121936e-02,1.87115766e+00,1.87115766e+00,1.31180423e-02,1.88637874e+00,1.88637874e+00,1.07131368e-02,1.54055256e+00,1.54055256e+00,1.30650107e-02,1.35200129e-02,1.36299925e-02,1.35748913e-02
2.3700,1.26735576e-02,1.83824300e+00,1.83824300e+00,1.30413228e-02,1.89158571e+00,1.89158571e+00,1.04175305e-02,1.51101632e+00,1.51101632e+00,1.28561253e-02,1.31703392e-02,1.35525201e-02,1.33600631e-02
2.3800,1.23064597e-02,1.80038990e+00,1.80038990e+00,1.29284623e-02,1.89138661e+00,1.89138661e+00,1.01398149e-02,1.48341771e+00,1.48341771e+00,1.26136276e-02,1.27909671e-02,1.34374582e-02,1.31102283e-02
2.3900,1.19201833e-02,1.75885527e+00,1.75885527e+00,1.27857820e-02,1.88657670e+00,1.88657670e+00,9.88291204e-03,1.45825039e+00,1.45825039e+00,1.23453986e-02,1.23915328e-02,1.32913592e-02,1.28335620e-02
2.4000,1.15212762e-02,1.71453477e+00,1.71453477e+00,1.26217201e-02,1.87829697e+00,1.87829697e+00,9.65062865e-03,1.43615500e+00,1.43615500e+00,1.20589520e-02,1.19788339e-02,1.31229811e-02,1.25378631e-02
2.4100,1.11155615e-02,1.66824791e+00,1.66824791e+00,1.24366633e-02,1.86652177e+00,1.86652177e+00,9.44590616e-03,1.41766237e+00,1.41766237e+00,1.17575718e-02,1.15589193e-02,1.29327149e-02,1.22265370e-02
2.4200,1.07078911e-02,1.62069637e+00,1.62069637e+00,1.22332675e-02,1.85157022e+00,1.85157022e+00,9.26955796e-03,1.40299699e+00,1.40299699e+00,1.14451954e-02,1.11368317e-02,1.27233122e-02,1.19036712e-02
2.4300,1.03017572e-02,1.57239891e+00,1.57239891e+00,1.20194281e-02,1.83457398e+00,1.83457398e+00,9.12161452e-03,1.39226895e+00,1.39226895e+00,1.11274988e-02,1.07162026e-02,1.25029764e-02,1.15751643e-02
2.4400,1.02319389e-02,1.57488328e+00,1.57488328e+00,1.18076258e-02,1.81741043e+00,1.81741043e+00,9.00066911e-03,1.38536826e+00,1.38536826e+00,1.09915834e-02,1.06453378e-02,1.22846869e-02,1.14356741e-02
2.4500,1.01737346e-02,1.57904780e+00,1.57904780e+00,1.16306913e-02,1.80517953e+00,1.80517953e+00,8.90399287e-03,1.38197337e+00,1.38197337e+00,1.08778475e-02,1.05865350e-02,1.21026078e-02,1.13192173e-02
2.4600,1.01201584e-02,1.58384310e+00,1.58384310e+00,1.14770427e-02,1.79620063e+00,1.79620063e+00,8.82776522e-03,1.38157868e+00,1.38157868e+00,1.07772673e-02,1.05325292e-02,1.19447031e-02,1.12164136e-02
2.4700,1.00742270e-02,1.58976237e+00,1.58976237e+00,1.13308570e-02,1.78806474e+00,1.78806474e+00,8.76739637e-03,1.38353810e+00,1.38353810e+00,1.06840828e-02,1.04864632e-02,1.17945143e-02,1.11212742e-02
2.4800,1.00356366e-02,1.59678638e+00,1.59678638e+00,1.11908054e-02,1.78058714e+00,1.78058714e+00,8.71791136e-03,1.38712098e+00,1.38712098e+00,1.05974929e-02,1.04480246e-02,1.16506619e-02,1.10329689e-02
2.4900,1.00057318e-02,1.60515897e+00,1.60515897e+00,1.10577364e-02,1.77392570e+00,1.77392570e+00,8.67436214e-03,1.39157539e+00,1.39157539e+00,1.05185905e-02,1.04186173e-02,1.15140327e-02,1.09526390e-02
2.5000,9.98393828e-03,1.61482096e+00,1.61482096e+00,1.09331998e-02,1.76835631e+00,1.76835631e+00,8.63259292e-03,1.39625182e+00,1.39625182e+00,1.04477936e-02,1.03976475e-02,1.13862441e-02,1.08807239e-02
2.5100,9.96883095e-03,1.62557173e+00,1.62557173e+00,1.08160404e-02,1.76372232e+00,1.76372232e+00,8.58907699e-03,1.40058156e+00,1.40058156e+00,1.03837989e-02,1.03836353e-02,1.12660973e-02,1.08158701e-02
2.5200,9.96048435e-03,1.63744984e+00,1.63744984e+00,1.07059420e-02,1.75999905e+00,1.75999905e+00,8.54071063e-03,1.40404671e+00,1.40404671e+00,1.03264886e-02,1.03766616e-02,1.11532665e-02,1.07579586e-02
2.5300,9.95578558e-03,1.64996624e+00,1.64996624e+00,1.06601753e-02,1.76670431e+00,1.76670431e+00,8.48620082e-03,1.40641286e+00,1.40641286e+00,1.03019619e-02,1.03734865e-02,1.11074293e-02,1.07341868e-02
2.5400,9.95277117e-03,1.66280744e+00,1.66280744e+00,1.07297218e-02,1.79261242e+00,1.79261242e+00,8.42638048e-03,1.40779366e+00,1.40779366e+00,1.03339473e-02,1.03720656e-02,1.11817479e-02,1.07693000e-02
2.5500,9.94914537e-03,1.67559356e+00,1.67559356e+00,1.08283292e-02,1.82366203e+00,1.82366203e+00,8.36157641e-03,1.40822182e+00,1.40822182e+00,1.03794326e-02,1.03700070e-02,1.12863815e-02,1.08184960e-02
2.5600,9.94232649e-03,1.68788380e+00,1.68788380e+00,1.09535648e-02,1.85955920e+00,1.85955920e+00,8.29423002e-03,1.40809061e+00,1.40809061e+00,1.04357040e-02,1.03646191e-02,1.14188090e-02,1.08789524e-02
2.5700,9.92952046e-03,1.69918701e+00,1.69918701e+00,1.11030095e-02,1.90000007e+00,1.90000007e+00,8.22813571e-03,1.40803792e+00,1.40803792e+00,1.04998838e-02,1.03529868e-02,1.15765219e-02,1.09476746e-02
2.5800,9.90796531e-03,1.70900219e+00,1.70900219e+00,1.12722978e-02,1.94433277e+00,1.94433277e+00,8.16682136e-03,1.40867627e+00,1.40867627e+00,1.05681377e-02,1.03322270e-02,1.17549805e-02,1.10206681e-02
2.5900,9.87777374e-03,1.71731285e+00,1.71731285e+00,1.14575043e-02,1.99195891e+00,1.99195891e+00,8.11399045e-03,1.41066807e+00,1.41066807e+00,1.06383568e-02,1.03024525e-02,1.19501010e-02,1.10957356e-02
2.6000,9.84212606e-03,1.72464031e+00,1.72464031e+00,1.16543999e-02,2.04220590e+00,2.04220590e+00,8.07334833e-03,1.41469657e+00,1.41469657e+00,1.07099987e-02,1.02669765e-02,1.21574799e-02,1.11723122e-02
2.6100,9.79518312e-03,1.72993027e+00,1.72993027e+00,1.18582953e-02,2.09429714e+00,2.09429714e+00,8.04795677e-03,1.42135209e+00,1.42135209e+00,1.07774846e-02,1.02197039e-02,1.23722308e-02,1.12445781e-02
2.6200,9.73009797e-03,1.73191647e+00,1.73191647e+00,1.20649697e-02,2.14751380e+00,2.14751380e+00,8.03993844e-03,1.43107519e+00,1.43107519e+00,1.08348206e-02,1.01534840e-02,1.25899530e-02,1.13062764e-02
2.6300,9.64348025e-03,1.72991423e+00,1.72991423e+00,1.22707507e-02,2.20121218e+00,2.20121218e+00,8.05027701e-03,1.44411441e+00,1.44411441e+00,1.08780854e-02,1.00647688e-02,1.28068151e-02,1.13533094e-02
2.6400,9.53342976e-03,1.72348874e+00,1.72348874e+00,1.24719844e-02,2.25473154e+00,2.25473154e+00,8.07898832e-03,1.46054943e+00,1.46054943e+00,1.09041638e-02,9.95156367e-03,1.30190026e-02,1.13824177e-02
2.6500,9.39954170e-03,1.71246621e+00,1.71246621e+00,1.26656744e-02,2.30751031e+00,2.30751031e+00,8.12461242e-03,1.48019176e+00,1.48019176e+00,1.09110740e-02,9.81343367e-03,1.32233847e-02,1.13915235e-02
2.6600,9.24240840e-03,1.69685284e+00,1.69685284e+00,1.28493003e-02,2.35905738e+00,2.35905738e+00,8.18441665e-03,1.50261166e+00,1.50261166e+00,1.08976365e-02,9.65098492e-03,1.34173257e-02,1.13793852e-02
2.6700,9.06368180e-03,1.67685344e+00,1.67685344e+00,1.30207248e-02,2.40893796e+00,2.40893796e+00,8.25481465e-03,1.52720657e+00,1.52720657e+00,1.08635034e-02,9.46593055e-03,1.35985882e-02,1.13456287e-02
2.6800,8.86700216e-03,1.65305206e+00,1.65305206e+00,1.31784205e-02,2.45681852e+00,2.45681852e+00,8.33240230e-03,1.55338800e+00,1.55338800e+00,1.08098604e-02,9.26206174e-03,1.37655706e-02,1.12914820e-02
2.6900,8.65456827e-03,1.62578197e+00,1.62578197e+00,1.33213721e-02,2.50245257e+00,2.50245257e+00,8.41176564e-03,1.58017089e+00,1.58017089e+00,1.07373518e-02,9.04166623e-03,1.39172050e-02,1.12176077e-02
2.7000,8.62406089e-03,1.63238988e+00,1.63238988e+00,1.34478433e-02,2.54545088e+00,2.54545088e+00,8.48899814e-03,1.60682477e+00,1.60682477e+00,1.07691699e-02,9.01129266e-03,1.40516693e-02,1.12527199e-02
2.7100,8.80096484e-03,1.67851663e+00,1.67851663e+00,1.35582461e-02,2.58582348e+00,2.58582348e+00,8.55871566e-03,1.63231496e+00,1.63231496e+00,1.09236279e-02,9.19766943e-03,1.41693857e-02,1.14160118e-02
2.7200,8.96697881e-03,1.72310989e+00,1.72310989e+00,1.36550107e-02,2.62397006e+00,2.62397006e+00,8.61661812e-03,1.65578398e+00,1.65578398e+00,1.10654503e-02,9.37272545e-03,1.42728860e-02,1.15661507e-02
2.7300,9.11851825e-03,1.76543138e+00,1.76543138e+00,1.38759415e-02,2.68651353e+00,2.68651353e+00,8.65866693e-03,1.67639982e+00,1.67639982e+00,1.12484677e-02,9.53270772e-03,1.45062269e-02,1.17594057e-02
2.7400,9.25369059e-03,1.80505169e+00,1.80505169e+00,1.41533780e-02,2.76079890e+00,2.76079890e+00,8.68228874e-03,1.69359239e+00,1.69359239e+00,1.14442554e-02,9.67562986e-03,1.47987276e-02,1.19660775e-02
2.7500,9.37311047e-03,1.84202255e+00,1.84202255e+00,1.44176124e-02,2.83337824e+00,2.83337824e+00,8.68634233e-03,1.70705749e+00,1.70705749e+00,1.16248817e-02,9.80212609e-03,1.50775194e-02,1.21569629e-02
2.7600,9.47905217e-03,1.87672737e+00,1.87672737e+00,1.46640176e-02,2.90328218e+00,2.90328218e+00,8.68025662e-03,1.71857638e+00,1.71857638e+00,1.17898680e-02,9.91456701e-03,1.53377556e-02,1.23315533e-02
2.7700,9.57114817e-03,1.90903543e+00,1.90903543e+00,1.48880803e-02,2.96953639e+00,2.96953639e+00,8.65390741e-03,1.72608506e+00,1.72608506e+00,1.19371698e-02,1.00125611e-02,1.55747055e-02,1.24877016e-02
2.7800,9.64926786e-03,1.93886102e+00,1.93886102e+00,1.50862925e-02,3.03134133e+00,3.03134133e+00,8.60166658e-03,1.72836285e+00,1.72836285e+00,1.20653088e-02,1.00959646e-02,1.57846872e-02,1.26238521e-02
2.7900,9.71415804e-03,1.96629476e+00,1.96629476e+00,1.52550427e-02,3.08785490e+00,3.08785490e+00,8.52290034e-03,1.72516591e+00,1.72516591e+00,1.21733272e-02,1.01655515e-02,1.59639077e-02,1.27389924e-02
2.8000,9.76495942e-03,1.99110377e+00,1.99110377e+00,1.53915210e-02,3.13837612e+00,3.13837612e+00,8.41799659e-03,1.71645411e+00,1.71645411e+00,1.22595913e-02,1.02204157e-02,1.61094108e-02,1.28314019e-02
2.8100,9.79967262e-03,2.01281540e+00,2.01281540e+00,1.54948378e-02,3.18258063e+00,3.18258063e+00,8.28727070e-03,1.70217381e+00,1.70217381e+00,1.23225135e-02,1.02584569e-02,1.62202485e-02,1.28994077e-02
2.8200,9.81688238e-03,2.03106539e+00,2.03106539e+00,1.55634563e-02,3.22000369e+00,3.22000369e+00,8.13119069e-03,1.68230395e+00,1.68230395e+00,1.23606076e-02,1.02781847e-02,1.62947943e-02,1.29414414e-02
2.8300,9.81635104e-03,2.04572583e+00,2.04572583e+00,1.55984192e-02,3.25070781e+00,3.25070781e+00,7.95152322e-03,1.65709604e+00,1.65709604e+00,1.23741488e-02,1.02793413e-02,1.63341219e-02,1.29577781e-02
2.8400,9.79800709e-03,2.05670163e+00,2.05670163e+00,1.56019336e-02,3.27500499e+00,3.27500499e+00,7.75048543e-03,1.62690595e+00,1.62690595e+00,1.23639741e-02,1.02618424e-02,1.63405254e-02,1.29492817e-02
2.8500,9.76241592e-03,2.06403134e+00,2.06403134e+00,1.55762364e-02,3.29322582e+00,3.29322582e+00,7.55214091e-03,1.59672110e+00,1.59672110e+00,1.23313300e-02,1.02262710e-02,1.63163315e-02,1.29172453e-02
2.8600,9.70981411e-03,2.06768631e+00,2.06768631e+00,1.55250928e-02,3.30603877e+00,3.30603877e+00,7.36129518e-03,1.56757370e+00,1.56757370e+00,1.22778567e-02,1.01728658e-02,1.62654695e-02,1.28633759e-02
2.8700,9.64073384e-03,2.06770215e+00,2.06770215e+00,1.54524739e-02,3.31417857e+00,3.31417857e+00,7.22094703e-03,1.54871693e+00,1.54871693e+00,1.22054573e-02,1.01021757e-02,1.61920874e-02,1.27896564e-02
2.8800,9.55483220e-03,2.06392812e+00,2.06392812e+00,1.53643063e-02,3.31882582e+00,3.31882582e+00,7.06020454e-03,1.52506652e+00,1.52506652e+00,1.21162440e-02,1.00138325e-02,1.61023853e-02,1.26982908e-02
2.8900,9.45279824e-03,2.05643529e+00,2.05643529e+00,1.52671872e-02,3.32134271e+00,3.32134271e+00,6.88110545e-03,1.49696923e+00,1.49696923e+00,1.20132277e-02,9.90854970e-03,1.60032700e-02,1.25924262e-02
2.9000,9.33528680e-03,2.04529094e+00,2.04529094e+00,1.51591773e-02,3.32126142e+00,3.32126142e+00,6.68623800e-03,1.46490432e+00,1.46490432e+00,1.18960190e-02,9.78700539e-03,1.58927040e-02,1.24716470e-02
2.9100,9.20318581e-03,2.03061725e+00,2.03061725e+00,1.50340028e-02,3.31714540e+00,3.31714540e+00,6.47803165e-03,1.42933144e+00,1.42933144e+00,1.17626834e-02,9.65012243e-03,1.57641028e-02,1.23339176e-02
2.9200,9.05715072e-03,2.01248978e+00,2.01248978e+00,1.48907275e-02,3.30870468e+00,3.30870468e+00,6.26003086e-03,1.39097256e+00,1.39097256e+00,1.16132495e-02,9.49858057e-03,1.56164758e-02,1.21792591e-02
2.9300,8.89974702e-03,1.99141505e+00,1.99141505e+00,1.47299783e-02,3.29599261e+00,3.29599261e+00,6.03576302e-03,1.35056752e+00,1.35056752e+00,1.14495887e-02,9.33506342e-03,1.54504708e-02,1.20096263e-02
2.9400,8.73129480e-03,1.96740921e+00,1.96740921e+00,1.45540615e-02,3.27944428e+00,3.27944428e+00,5.81808817e-03,1.31098085e+00,1.31098085e+00,1.12727903e-02,9.15990078e-03,1.52684983e-02,1.18261545e-02
2.9500,8.62848399e-03,1.95781854e+00,1.95781854e+00,1.43646521e-02,3.25936540e+00,3.25936540e+00,5.61669302e-03,1.27443775e+00,1.27443775e+00,1.11330665e-02,9.05355480e-03,1.50723076e-02,1.16815223e-02
2.9600,8.52346829e-03,1.94744953e+00,1.94744953e+00,1.41634154e-02,3.23606961e+00,3.23606961e+00,5.52977674e-03,1.26344825e+00,1.26344825e+00,1.09873301e-02,8.94485939e-03,1.48636395e-02,1.15305319e-02
2.9700,8.40363751e-03,1.93338877e+00,1.93338877e+00,1.39536169e-02,3.21024868e+00,3.21024868e+00,5.44361072e-03,1.25238813e+00,1.25238813e+00,1.08287182e-02,8.82057755e-03,1.46459149e-02,1.13659768e-02
2.9800,8.27091400e-03,1.91600912e+00,1.91600912e+00,1.37365198e-02,3.18215098e+00,3.18215098e+00,5.45837573e-03,1.26446698e+00,1.26446698e+00,1.06589668e-02,8.68271952e-03,1.44204556e-02,1.11896725e-02
2.9900,8.12723970e-03,1.89569974e+00,1.89569974e+00,1.35153472e-02,3.15248980e+00,3.15248980e+00,5.48353426e-03,1.27904859e+00,1.27904859e+00,1.04805757e-02,8.53331747e-03,1.41906420e-02,1.10042380e-02
3.0000,7.97552411e-03,1.87308906e+00,1.87308906e+00,1.32938405e-02,3.12212047e+00,3.12212047e+00,5.50558850e-03,1.29301315e+00,1.29301315e+00,1.02968609e-02,8.37542101e-03,1.39604005e-02,1.08131509e-02
3.0100,7.81849232e-03,1.84878020e+00,1.84878020e+00,1.30742091e-02,3.09156010e+00,3.09156010e+00,5.52641926e-03,1.30679089e+00,1.30679089e+00,1.01104205e-02,8.21188805e-03,1.37320518e-02,1.06191371e-02
3.0200,7.65854754e-03,1.82331699e+00,1.82331699e+00,1.28540256e-02,3.06023604e+00,3.06023604e+00,5.54762784e-03,1.32075750e+00,1.32075750e+00,9.92185294e-03,8.04524035e-03,1.35030467e-02,1.04228238e-02
3.0300,7.49829141e-03,1.79730619e+00,1.79730619e+00,1.26319818e-02,3.02782832e+00,3.02782832e+00,5.57103807e-03,1.33535237e+00,1.33535237e+00,9.73233173e-03,7.87820979e-03,1.32720106e-02,1.02254430e-02
3.0400,7.33976712e-03,1.77123658e+00,1.77123658e+00,1.24087536e-02,2.99448716e+00,2.99448716e+00,5.59746140e-03,1.35078242e+00,1.35078242e+00,9.54344602e-03,7.71294324e-03,1.30396525e-02,1.00286639e-02
3.0500,7.18423582e-03,1.74542031e+00,1.74542031e+00,1.21844216e-02,2.96022255e+00,2.96022255e+00,5.62623285e-03,1.36690127e+00,1.36690127e+00,9.35605461e-03,7.55076710e-03,1.28060565e-02,9.83338954e-03
3.0600,7.03216622e-03,1.71998397e+00,1.71998397e+00,1.19597068e-02,2.92520160e+00,2.92520160e+00,5.65666723e-03,1.38355333e+00,1.38355333e+00,9.17074947e-03,7.39217561e-03,1.25719799e-02,9.64024292e-03
3.0700,6.88343500e-03,1.69491159e+00,1.69491159e+00,1.17352395e-02,2.88957381e+00,2.88957381e+00,5.68893914e-03,1.40079029e+00,1.40079029e+00,8.98770041e-03,7.23704093e-03,1.23380854e-02,9.44940363e-03
3.0800,6.77892833e-03,1.68035188e+00,1.68035188e+00,1.15121251e-02,2.85361049e+00,2.85361049e+00,5.72175763e-03,1.41830179e+00,1.41830179e+00,8.83401782e-03,7.12835848e-03,1.21055350e-02,9.28938068e-03
3.0900,6.73188984e-03,1.67982643e+00,1.67982643e+00,1.12904041e-02,2.81732464e+00,2.81732464e+00,5.75219081e-03,1.43535951e+00,1.43535951e+00,8.71812803e-03,7.08008024e-03,1.18743724e-02,9.16905170e-03
3.1000,6.69671717e-03,1.68216462e+00,1.68216462e+00,1.10702687e-02,2.78076763e+00,2.78076763e+00,5.77821623e-03,1.45144415e+00,1.45144415e+00,8.61013694e-03,7.04426746e-03,1.16448002e-02,9.05699106e-03
3.1100,6.67373043e-03,1.68750591e+00,1.68750591e+00,1.08524250e-02,2.74412214e+00,2.74412214e+00,5.79848723e-03,1.46619369e+00,1.46619369e+00,8.51035600e-03,7.02126321e-03,1.14175623e-02,8.95353058e-03
3.1200,6.66295245e-03,1.69591660e+00,1.69591660e+00,1.06369304e-02,2.70741042e+00,2.70741042e+00,5.81141355e-03,1.47917501e+00,1.47917501e+00,8.41863180e-03,7.01109792e-03,1.11927199e-02,8.85851316e-03
3.1300,6.66390434e-03,1.70733505e+00,1.70733505e+00,1.04234559e-02,2.67055628e+00,2.67055628e+00,5.81568422e-03,1.49001562e+00,1.49001562e+00,8.33432138e-03,7.01327407e-03,1.09699283e-02,8.77126637e-03
3.1400,6.67581365e-03,1.72162111e+00,1.72162111e+00,1.02128825e-02,2.63379344e+00,2.63379344e+00,5.81146654e-03,1.49871521e+00,1.49871521e+00,8.25707580e-03,7.02698477e-03,1.07501158e-02,8.69142683e-03
3.1500,6.69759252e-03,1.73854793e+00,1.73854793e+00,1.00042560e-02,2.59688515e+00,2.59688515e+00,5.79846715e-03,1.50515473e+00,1.50515473e+00,8.18562338e-03,7.05109054e-03,1.05322792e-02,8.61765945e-03
3.1600,6.72785655e-03,1.75780422e+00,1.75780422e+00,9.79870008e-03,2.56013133e+00,2.56013133e+00,5.77373656e-03,1.50851886e+00,1.50851886e+00,8.11937489e-03,7.08413888e-03,1.03176029e-02,8.54934686e-03
3.1700,6.76496309e-03,1.77900167e+00,1.77900167e+00,9.59548056e-03,2.52335094e+00,2.52335094e+00,5.73602169e-03,1.50841801e+00,1.50841801e+00,8.05686489e-03,7.12440437e-03,1.01053151e-02,8.48494850e-03
3.1800,6.80740116e-03,1.80177594e+00,1.80177594e+00,9.39549244e-03,2.48678928e+00,2.48678928e+00,5.68488606e-03,1.50466980e+00,1.50466980e+00,7.99742997e-03,7.17029912e-03,9.89635980e-03,8.42376756e-03
3.1900,6.85305549e-03,1.82559158e+00,1.82559158e+00,9.19890870e-03,2.45050552e+00,2.45050552e+00,5.62125987e-03,1.49745245e+00,1.49745245e+00,7.93981308e-03,7.21959754e-03,9.69092089e-03,8.36448137e-03
3.2000,6.90012228e-03,1.84998232e+00,1.84998232e+00,9.00605337e-03,2.41460061e+00,2.41460061e+00,5.54615443e-03,1.48697186e+00,1.48697186e+00,7.88307488e-03,7.27040075e-03,9.48934156e-03,8.30610113e-03
3.2100,6.94662021e-03,1.87442164e+00,1.87442164e+00,8.81821009e-03,2.37943681e+00,2.37943681e+00,5.46015854e-03,1.47332645e+00,1.47332645e+00,7.82666956e-03,7.32062152e-03,9.29297652e-03,8.24805213e-03
3.2200,6.99091498e-03,1.89846362e+00,1.89846362e+00,8.63578442e-03,2.34514690e+00,2.34514690e+00,5.40090686e-03,1.46667857e+00,1.46667857e+00,7.76994431e-03,7.36853696e-03,9.10225584e-03,8.18964643e-03
3.2300,7.03845223e-03,1.92358592e+00,1.92358592e+00,8.45965939e-03,2.31199717e+00,2.31199717e+00,5.34436284e-03,1.46059684e+00,1.46059684e+00,7.71640516e-03,7.41988670e-03,8.91811326e-03,8.13457989e-03
3.2400,7.08477989e-03,1.94858175e+00,1.94858175e+00,8.29087518e-03,2.28030346e+00,2.28030346e+00,5.27765576e-03,1.45155444e+00,1.45155444e+00,7.66413895e-03,7.46997830e-03,8.74164881e-03,8.08083702e-03
3.2500,7.12457698e-03,1.97197288e+00,1.97197288e+00,8.13047895e-03,2.25039101e+00,2.25039101e+00,5.20214384e-03,1.43987308e+00,1.43987308e+00,7.61092788e-03,7.51319992e-03,8.57397064e-03,8.02607971e-03
3.2600,7.15617322e-03,1.99326056e+00,1.99326056e+00,7.97947983e-03,2.22258209e+00,2.22258209e+00,5.11954458e-03,1.42598369e+00,1.42598369e+00,7.55662226e-03,7.54778643e-03,8.41614754e-03,7.97014957e-03
3.2700,7.17812943e-03,2.01199885e+00,2.01199885e+00,7.83880362e-03,2.19718299e+00,2.19718299e+00,5.03185336e-03,1.41040689e+00,1.41040689e+00,7.50119637e-03,7.57221527e-03,8.26916108e-03,7.91301888e-03
3.2800,7.18925991e-03,2.02780286e+00,2.02780286e+00,7.70924973e-03,2.17447121e+00,2.17447121e+00,4.94111252e-03,1.39369034e+00,1.39369034e+00,7.44471625e-03,7.58523033e-03,8.13386018e-03,7.85475671e-03
3.2900,7.18884541e-03,2.04041136e+00,2.04041136e+00,7.59145303e-03,2.15468356e+00,2.15468356e+00,4.86542491e-03,1.38095448e+00,1.38095448e+00,7.38740701e-03,7.58606686e-03,8.01092067e-03,7.79560003e-03
3.3000,7.17602655e-03,2.04951761e+00,2.04951761e+00,7.48585237e-03,2.13800578e+00,2.13800578e+00,4.85067633e-03,1.38538319e+00,1.38538319e+00,7.32930251e-03,7.57381171e-03,7.90081195e-03,7.73558414e-03
3.3100,7.15040247e-03,2.05494012e+00,2.05494012e+00,7.39266735e-03,2.12456414e+00,2.12456414e+00,4.82681899e-03,1.38717003e+00,1.38717003e+00,7.27052590e-03,7.54803512e-03,7.80377231e-03,7.67483859e-03
3.3200,7.11185920e-03,2.05657704e+00,2.05657704e+00,7.31188438e-03,2.11441947e+00,2.11441947e+00,4.79497817e-03,1.38659129e+00,1.38659129e+00,7.21117829e-03,7.50860996e-03,7.71979398e-03,7.61346977e-03
3.3300,7.06057755e-03,2.05441105e+00,2.05441105e+00,7.24325232e-03,2.10756379e+00,2.10756379e+00,4.75609539e-03,1.38387757e+00,1.38387757e+00,7.15133168e-03,7.45572026e-03,7.64861836e-03,7.55155340e-03
3.3400,6.99703315e-03,2.04851198e+00,2.04851198e+00,7.18628773e-03,2.10391978e+00,2.10391978e+00,4.72285794e-03,1.38270476e+00,1.38270476e+00,7.09102908e-03,7.38986157e-03,7.58974131e-03,7.48913464e-03
3.3500,6.92198677e-03,2.03903663e+00,2.03903663e+00,7.14028924e-03,2.10334284e+00,2.10334284e+00,4.68316343e-03,1.37953771e+00,1.37953771e+00,7.03029072e-03,7.31183097e-03,7.54242817e-03,7.42623457e-03
