time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
0.860000,1.16282840e-06,1.26437769e-06,2.21600818e-06,1.18535005e-09,1.28886614e-09,2.25892780e-09
0.865000,1.15534577e-06,1.28244258e-06,2.19275446e-06,1.17772250e-09,1.30728091e-09,2.23522371e-09
0.870000,1.14901629e-06,1.30227970e-06,2.17748696e-06,1.17127043e-09,1.32750225e-09,2.21966051e-09
0.875000,1.14155381e-06,1.32232768e-06,2.17007279e-06,1.16366341e-09,1.34793852e-09,2.21210274e-09
0.880000,1.12941427e-06,1.34061375e-06,2.16987908e-06,1.15128875e-09,1.36657875e-09,2.21190528e-09
0.885000,1.10964533e-06,1.35619536e-06,2.17635634e-06,1.13113693e-09,1.38246214e-09,2.21850799e-09
0.890000,1.08167472e-06,1.37040656e-06,2.18919455e-06,1.10262459e-09,1.39694858e-09,2.23159486e-09
0.895000,1.04787512e-06,1.38672408e-06,2.20790118e-06,1.06817036e-09,1.41358215e-09,2.25066379e-09
0.900000,1.01248773e-06,1.40903181e-06,2.23103053e-06,1.03209759e-09,1.43632192e-09,2.27424111e-09
0.905000,9.79605943e-07,1.43938072e-06,2.25560117e-06,9.98578942e-10,1.46725864e-09,2.29928763e-09
0.910000,9.51574183e-07,1.47687226e-06,2.27728038e-06,9.70004264e-10,1.50547631e-09,2.32138673e-09
0.915000,9.28786853e-07,1.51856956e-06,2.29155031e-06,9.46775589e-10,1.54798120e-09,2.33593304e-09
0.920000,9.10795516e-07,1.56175481e-06,2.29542813e-06,9.28435796e-10,1.59200286e-09,2.33988597e-09
0.925000,8.97729338e-07,1.60567434e-06,2.28884900e-06,9.15116553e-10,1.63677303e-09,2.33317941e-09
0.930000,8.90897842e-07,1.65140313e-06,2.27490392e-06,9.08152744e-10,1.68338749e-09,2.31896424e-09
0.935000,8.92066209e-07,1.70017539e-06,2.25867592e-06,9.09343741e-10,1.73310437e-09,2.30242194e-09
0.940000,9.01864021e-07,1.75161544e-06,2.24513372e-06,9.19331317e-10,1.78554072e-09,2.28861745e-09
0.945000,9.18479034e-07,1.80295709e-06,2.23712741e-06,9.36268129e-10,1.83787675e-09,2.28045608e-09
0.950000,9.37659188e-07,1.84954134e-06,2.23458773e-06,9.55819764e-10,1.88536325e-09,2.27786720e-09
0.955000,9.54147228e-07,1.88637422e-06,2.23530475e-06,9.72627143e-10,1.92290950e-09,2.27859811e-09
0.960000,9.63684495e-07,1.91001469e-06,2.23659134e-06,9.82349129e-10,1.94700784e-09,2.27990962e-09
0.965000,9.64370094e-07,1.91975630e-06,2.23662916e-06,9.83048007e-10,1.95693813e-09,2.27994818e-09
0.970000,9.56664586e-07,1.91761432e-06,2.23479694e-06,9.75193258e-10,1.95475466e-09,2.27808047e-09
0.975000,9.42318537e-07,1.90748354e-06,2.23126821e-06,9.60569355e-10,1.94442767e-09,2.27448339e-09
0.980000,9.23266039e-07,1.89402708e-06,2.22668400e-06,9.41147848e-10,1.93071058e-09,2.26981040e-09
0.985000,9.01432611e-07,1.88169593e-06,2.22234261e-06,9.18891550e-10,1.91814060e-09,2.26538493e-09
0.990000,8.79550711e-07,1.87423358e-06,2.22056864e-06,8.96585842e-10,1.91053372e-09,2.26357659e-09
0.995000,8.62221347e-07,1.87470428e-06,2.22451078e-06,8.78920843e-10,1.91101354e-09,2.26759509e-09
1.000000,8.56198414e-07,1.88557197e-06,2.23695411e-06,8.72781258e-10,1.92209171e-09,2.28027942e-09
1.005000,8.69145947e-07,1.90837559e-06,2.25848506e-06,8.85979558e-10,1.94533700e-09,2.30222738e-09
1.010000,9.06733728e-07,1.94304439e-06,2.28584849e-06,9.24295340e-10,1.98067725e-09,2.33012079e-09
1.015000,9.68921443e-07,1.98722193e-06,2.31136553e-06,9.87687506e-10,2.02571043e-09,2.35613204e-09
1.020000,1.04732945e-06,2.03605930e-06,2.32409889e-06,1.06761412e-09,2.07549368e-09,2.36911202e-09
1.025000,1.12575787e-06,2.08300927e-06,2.31303141e-06,1.14756154e-09,2.12335298e-09,2.35783019e-09
1.030000,1.18453580e-06,2.12183090e-06,2.27159059e-06,1.20747788e-09,2.16292650e-09,2.31558674e-09
1.035000,1.20707522e-06,2.14902427e-06,2.20170321e-06,1.23045384e-09,2.19064656e-09,2.24434578e-09
1.040000,1.18536078e-06,2.16520058e-06,2.11508267e-06,1.20831883e-09,2.20713617e-09,2.15604757e-09
1.045000,1.12149074e-06,2.17448240e-06,2.03033415e-06,1.14321176e-09,2.21659775e-09,2.06965764e-09
1.050000,1.02481093e-06,2.18232020e-06,1.96658510e-06,1.04465946e-09,2.22458736e-09,2.00467390e-09
1.055000,9.07039975e-07,2.19292643e-06,1.93653344e-06,9.24607518e-10,2.23539901e-09,1.97404020e-09
1.060000,7.78886306e-07,2.20768706e-06,1.94239779e-06,7.93971770e-10,2.25044552e-09,1.98001814e-09
1.065000,6.50100599e-07,2.22540649e-06,1.97651303e-06,6.62691742e-10,2.26850815e-09,2.01479411e-09
1.070000,5.32027972e-07,2.24396920e-06,2.02546087e-06,5.42332286e-10,2.28743037e-09,2.06468998e-09
1.075000,4.39857132e-07,2.26203271e-06,2.07500225e-06,4.48376281e-10,2.30584374e-09,2.11519088e-09
1.080000,3.92038154e-07,2.27991029e-06,2.11372879e-06,3.99631146e-10,2.32406758e-09,2.15466747e-09
1.085000,4.06172582e-07,2.29991944e-06,2.13499108e-06,4.14039329e-10,2.34446426e-09,2.17634157e-09
1.090000,4.92856763e-07,2.32638452e-06,2.13754270e-06,5.02402409e-10,2.37144192e-09,2.17894261e-09
1.095000,6.50319529e-07,2.36466320e-06,2.12514136e-06,6.62914912e-10,2.41046198e-09,2.16630108e-09
1.100000,8.62458135e-07,2.41885504e-06,2.10489744e-06,8.79162217e-10,2.46570341e-09,2.14566508e-09
1.105000,1.10121609e-06,2.48908723e-06,2.08432819e-06,1.12254443e-09,2.53729586e-09,2.12469744e-09
1.110000,1.33216962e-06,2.56988326e-06,2.06801108e-06,1.35797107e-09,2.61965674e-09,2.10806430e-09
1.115000,1.52083539e-06,2.65095454e-06,2.05559493e-06,1.55029091e-09,2.70229821e-09,2.09540768e-09
1.120000,1.63747314e-06,2.72103476e-06,2.04255214e-06,1.66918771e-09,2.77373574e-09,2.08211228e-09
1.125000,1.65998598e-06,2.77340230e-06,2.02320898e-06,1.69213657e-09,2.82711754e-09,2.06239448e-09
1.130000,1.57630498e-06,2.80963345e-06,1.99369868e-06,1.60683484e-09,2.86405041e-09,2.03231262e-09
1.135000,1.38755719e-06,2.83871447e-06,1.95257913e-06,1.41443139e-09,2.89369467e-09,1.99039667e-09
1.140000,1.11141482e-06,2.87180513e-06,1.89913728e-06,1.13294069e-09,2.92742623e-09,1.93591975e-09
1.145000,7.83062799e-07,2.91572940e-06,1.83158303e-06,7.98229153e-10,2.97220122e-09,1.86705712e-09
1.150000,4.50852325e-07,2.96904852e-06,1.74731112e-06,4.59584429e-10,3.02655303e-09,1.78115303e-09
