time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
0.635000,-1.32046778e-05,8.10508379e-07,-7.07530621e-06,-1.34604259e-08,8.26206299e-10,-7.21234068e-09
0.640000,-1.32134087e-05,7.99562272e-07,-7.06966979e-06,-1.34693259e-08,8.15048188e-10,-7.20659509e-09
0.645000,-1.32278175e-05,7.90137926e-07,-7.06299824e-06,-1.34840138e-08,8.05441311e-10,-7.19979434e-09
0.650000,-1.32459902e-05,7.82247393e-07,-7.05437842e-06,-1.35025385e-08,7.97397954e-10,-7.19100756e-09
0.655000,-1.32644995e-05,7.76281300e-07,-7.04395857e-06,-1.35214062e-08,7.91316310e-10,-7.18038591e-09
0.660000,-1.32800207e-05,7.73381979e-07,-7.03253113e-06,-1.35372280e-08,7.88360835e-10,-7.16873714e-09
0.665000,-1.32907281e-05,7.75041035e-07,-7.02073989e-06,-1.35481428e-08,7.90052023e-10,-7.15671753e-09
0.670000,-1.32968532e-05,7.82014191e-07,-7.00843329e-06,-1.35543865e-08,7.97160235e-10,-7.14417257e-09
0.675000,-1.33004002e-05,7.93335599e-07,-6.99458791e-06,-1.35580022e-08,8.08700917e-10,-7.13005903e-09
0.680000,-1.33044503e-05,8.06369026e-07,-6.97793142e-06,-1.35621308e-08,8.21986775e-10,-7.11307994e-09
0.685000,-1.33123032e-05,8.18099958e-07,-6.95801108e-06,-1.35701358e-08,8.33944911e-10,-7.09277379e-09
0.690000,-1.33264653e-05,8.26770247e-07,-6.93603124e-06,-1.35845722e-08,8.42783126e-10,-7.07036823e-09
0.695000,-1.33476602e-05,8.32547794e-07,-6.91472077e-06,-1.36061776e-08,8.48672573e-10,-7.04864503e-09
0.700000,-1.33742590e-05,8.36722000e-07,-6.89714304e-06,-1.36332916e-08,8.52927625e-10,-7.03072685e-09
0.705000,-1.34025239e-05,8.40195019e-07,-6.88517513e-06,-1.36621039e-08,8.56467909e-10,-7.01852714e-09
0.710000,-1.34278563e-05,8.42572409e-07,-6.87856650e-06,-1.36879269e-08,8.58891345e-10,-7.01179052e-09
0.715000,-1.34467541e-05,8.42560477e-07,-6.87507279e-06,-1.37071908e-08,8.58879181e-10,-7.00822914e-09
0.720000,-1.34584983e-05,8.39299099e-07,-6.87152211e-06,-1.37191624e-08,8.55554637e-10,-7.00460969e-09
0.725000,-1.34655014e-05,8.33516812e-07,-6.86507337e-06,-1.37263012e-08,8.49660359e-10,-6.99803606e-09
0.730000,-1.34721358e-05,8.27474513e-07,-6.85386803e-06,-1.37330640e-08,8.43501033e-10,-6.98661369e-09
0.735000,-1.34827389e-05,8.23598023e-07,-6.83694407e-06,-1.37438725e-08,8.39549463e-10,-6.96936195e-09
0.740000,-1.34996364e-05,8.22818941e-07,-6.81400943e-06,-1.37610972e-08,8.38755292e-10,-6.94598311e-09
0.745000,-1.35219835e-05,8.23920072e-07,-6.78575993e-06,-1.37838772e-08,8.39877749e-10,-6.91718647e-09
0.750000,-1.35460840e-05,8.24361856e-07,-6.75475292e-06,-1.38084444e-08,8.40328090e-10,-6.88557891e-09
0.755000,-1.35670941e-05,8.21991689e-07,-6.72592453e-06,-1.38298615e-08,8.37912017e-10,-6.85619218e-09
0.760000,-1.35813635e-05,8.16541308e-07,-6.70567117e-06,-1.38444072e-08,8.32356074e-10,-6.83554655e-09
0.765000,-1.35886227e-05,8.10019112e-07,-6.69936568e-06,-1.38518070e-08,8.25707556e-10,-6.82911894e-09
0.770000,-1.35929843e-05,8.05839983e-07,-6.70838847e-06,-1.38562531e-08,8.21447485e-10,-6.83831649e-09
0.775000,-1.36016529e-05,8.07395821e-07,-6.72836325e-06,-1.38650896e-08,8.23033456e-10,-6.85867813e-09
0.780000,-1.36216245e-05,8.16952787e-07,-6.74993602e-06,-1.38854480e-08,8.32775522e-10,-6.88066873e-09
0.785000,-1.36562538e-05,8.35029254e-07,-6.76208550e-06,-1.39207480e-08,8.51202093e-10,-6.89305351e-09
0.790000,-1.37035549e-05,8.59732855e-07,-6.75647554e-06,-1.39689652e-08,8.76384154e-10,-6.88733491e-09
0.795000,-1.37570388e-05,8.85894691e-07,-6.73082413e-06,-1.40234851e-08,9.03052693e-10,-6.86118668e-09
0.800000,-1.38085305e-05,9.04869288e-07,-6.68970644e-06,-1.40759741e-08,9.22394789e-10,-6.81927262e-09
0.805000,-1.38511034e-05,9.06269169e-07,-6.64238286e-06,-1.41193715e-08,9.23821783e-10,-6.77103247e-09
0.810000,-1.38804949e-05,8.81921452e-07,-6.59885046e-06,-1.41493323e-08,8.99002499e-10,-6.72665694e-09
0.815000,-1.38951137e-05,8.30594789e-07,-6.56623265e-06,-1.41642341e-08,8.46681742e-10,-6.69340739e-09
0.820000,-1.38956917e-05,7.60923964e-07,-6.54702707e-06,-1.41648234e-08,7.75661533e-10,-6.67382983e-09
0.825000,-1.38851830e-05,6.90285927e-07,-6.53941678e-06,-1.41541111e-08,7.03655379e-10,-6.66607215e-09
0.830000,-1.38687997e-05,6.39054513e-07,-6.53898053e-06,-1.41374105e-08,6.51431716e-10,-6.66562745e-09
0.835000,-1.38534400e-05,6.22142431e-07,-6.54085590e-06,-1.41217533e-08,6.34192080e-10,-6.66753914e-09
0.840000,-1.38459090e-05,6.41915204e-07,-6.54141329e-06,-1.41140765e-08,6.54347813e-10,-6.66810733e-09
0.845000,-1.38506466e-05,6.86659134e-07,-6.53890260e-06,-1.41189058e-08,6.99958343e-10,-6.66554801e-09
0.850000,-1.38682816e-05,7.35956689e-07,-6.53321058e-06,-1.41368824e-08,7.50210692e-10,-6.65974575e-09
0.855000,-1.38956122e-05,7.70215499e-07,-6.52508534e-06,-1.41647423e-08,7.85133027e-10,-6.65146314e-09
0.860000,-1.39271226e-05,7.79219851e-07,-6.51504201e-06,-1.41968630e-08,7.94311775e-10,-6.64122529e-09
0.865000,-1.39576520e-05,7.65465589e-07,-6.50244180e-06,-1.42279837e-08,7.80291120e-10,-6.62838104e-09
0.870000,-1.39846882e-05,7.41181749e-07,-6.48538390e-06,-1.42555435e-08,7.55536951e-10,-6.61099276e-09
0.875000,-1.40088341e-05,7.21236978e-07,-6.46132638e-06,-1.42801571e-08,7.35205890e-10,-6.58646930e-09
0.880000,-1.40325812e-05,7.15920231e-07,-6.42791073e-06,-1.43043641e-08,7.29786168e-10,-6.55240645e-09
0.885000,-1.40582187e-05,7.27144168e-07,-6.38397556e-06,-1.43304981e-08,7.41227490e-10,-6.50762035e-09
0.890000,-1.40855160e-05,7.49429733e-07,-6.33086170e-06,-1.43583242e-08,7.63944682e-10,-6.45347778e-09
0.895000,-1.41102560e-05,7.74414837e-07,-6.27341172e-06,-1.43835433e-08,7.89413697e-10,-6.39491510e-09
0.900000,-1.41248566e-05,7.95801592e-07,-6.21965000e-06,-1.43984267e-08,8.11214671e-10,-6.34011213e-09
0.905000,-1.41213213e-05,8.11515500e-07,-6.17841835e-06,-1.43948229e-08,8.27232926e-10,-6.29808190e-09
0.910000,-1.40957646e-05,8.21830398e-07,-6.15523548e-06,-1.43687712e-08,8.37747602e-10,-6.27445003e-09
0.915000,-1.40529645e-05,8.25341446e-07,-6.14830926e-06,-1.43251422e-08,8.41326653e-10,-6.26738966e-09
0.920000,-1.40080910e-05,8.16636578e-07,-6.14772941e-06,-1.42793995e-08,8.32453188e-10,-6.26679858e-09
0.925000,-1.39826506e-05,7.88456355e-07,-6.13974779e-06,-1.42534665e-08,8.03727171e-10,-6.25866238e-09
0.930000,-1.39947639e-05,7.37219161e-07,-6.11471793e-06,-1.42658144e-08,7.51497615e-10,-6.23314774e-09
0.935000,-1.40480992e-05,6.66968920e-07,-6.07396762e-06,-1.43201827e-08,6.79886768e-10,-6.19160818e-09
0.940000,-1.41256776e-05,5.87583901e-07,-6.03057363e-06,-1.43992636e-08,5.98964222e-10,-6.14737373e-09
0.945000,-1.41941741e-05,5.09316056e-07,-6.00259084e-06,-1.44690868e-08,5.19180485e-10,-6.11884897e-09
0.950000,-1.42208447e-05,4.40793186e-07,-6.00239134e-06,-1.44962740e-08,4.49330465e-10,-6.11864561e-09
0.955000,-1.41964810e-05,3.94089217e-07,-6.02863572e-06,-1.44714383e-08,4.01721934e-10,-6.14539829e-09
0.960000,-1.41485560e-05,3.90809952e-07,-6.06606473e-06,-1.44225852e-08,3.98379156e-10,-6.18355222e-09
0.965000,-1.41305468e-05,4.58289434e-07,-6.09398476e-06,-1.44042271e-08,4.67165581e-10,-6.21201301e-09
0.970000,-1.41894499e-05,6.12124255e-07,-6.09913962e-06,-1.44642711e-08,6.23979873e-10,-6.21726771e-09
0.975000,-1.43326016e-05,8.35826280e-07,-6.08452609e-06,-1.46101953e-08,8.52014556e-10,-6.20237115e-09
0.980000,-1.45200639e-05,1.07652038e-06,-6.06664869e-06,-1.48012884e-08,1.09737042e-09,-6.18414750e-09
0.985000,-1.46904474e-05,1.26596021e-06,-6.06200509e-06,-1.49749719e-08,1.29047932e-09,-6.17941396e-09
0.990000,-1.47991788e-05,1.35412329e-06,-6.07301236e-06,-1.50858091e-08,1.38034994e-09,-6.19063441e-09
0.995000,-1.48382594e-05,1.32976541e-06,-6.08484084e-06,-1.51256467e-08,1.35552029e-09,-6.20269199e-09
1.000000,-1.48261666e-05,1.21374425e-06,-6.07583311e-06,-1.51133197e-08,1.23725204e-09,-6.19350980e-09
1.005000,-1.47839932e-05,1.03633320e-06,-6.03272324e-06,-1.50703294e-08,1.05640489e-09,-6.14956497e-09
1.010000,-1.47219580e-05,8.22601491e-07,-5.95872095e-06,-1.50070928e-08,8.38533630e-10,-6.07412941e-09
1.015000,-1.46438868e-05,5.96779886e-07,-5.87030992e-06,-1.49275095e-08,6.08338314e-10,-5.98400604e-09
1.020000,-1.45570195e-05,3.93107392e-07,-5.78755853e-06,-1.48389598e-08,4.00721092e-10,-5.89965192e-09
1.025000,-1.44745575e-05,2.54062091e-07,-5.72540728e-06,-1.47549006e-08,2.58982763e-10,-5.83629692e-09
1.030000,-1.44131282e-05,2.13184862e-07,-5.69085976e-06,-1.46922816e-08,2.17313825e-10,-5.80108028e-09
1.035000,-1.43913205e-05,2.78008825e-07,-5.68480781e-06,-1.46700514e-08,2.83393298e-10,-5.79491112e-09
1.040000,-1.44266383e-05,4.28379504e-07,-5.70296508e-06,-1.47060533e-08,4.36676355e-10,-5.81342006e-09
1.045000,-1.45261795e-05,6.29628002e-07,-5.73497305e-06,-1.48075224e-08,6.41822632e-10,-5.84604796e-09
1.050000,-1.46749702e-05,8.47521470e-07,-5.76638383e-06,-1.49591949e-08,8.63936259e-10,-5.87806710e-09
1.055000,-1.48334386e-05,1.05458533e-06,-5.78464369e-06,-1.51207325e-08,1.07501053e-09,-5.89668062e-09
1.060000,-1.49530165e-05,1.22916397e-06,-5.78439220e-06,-1.52426264e-08,1.25297040e-09,-5.89642426e-09
1.065000,-1.50038426e-05,1.35500367e-06,-5.76790387e-06,-1.52944369e-08,1.38124737e-09,-5.87961659e-09
