time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
7.85000000e-01,4.16092927e-06,2.17001832e-06,-6.60841945e-06,4.24151811e-09,2.21204722e-09,-6.73641126e-09
7.90000000e-01,4.07306956e-06,2.64774401e-06,-6.56437826e-06,4.15195674e-09,2.69902549e-09,-6.69151709e-09
7.95000000e-01,4.06889840e-06,3.22288199e-06,-6.44688831e-06,4.14770479e-09,3.28530275e-09,-6.57175159e-09
8.00000000e-01,4.14898167e-06,3.71044391e-06,-6.25906354e-06,4.22933912e-09,3.78230776e-09,-6.38028903e-09
8.05000000e-01,4.28458908e-06,3.94156620e-06,-6.02304115e-06,4.36757296e-09,4.01790643e-09,-6.13969536e-09
8.10000000e-01,4.43283153e-06,3.82385803e-06,-5.77697533e-06,4.51868657e-09,3.89791848e-09,-5.88886374e-09
8.15000000e-01,4.56265776e-06,3.37834984e-06,-5.56715598e-06,4.65102728e-09,3.44378169e-09,-5.67498061e-09
8.20000000e-01,4.67486385e-06,2.73742721e-06,-5.43706918e-06,4.76540658e-09,2.79044567e-09,-5.54237429e-09
8.25000000e-01,4.79957676e-06,2.10266543e-06,-5.41490747e-06,4.89253492e-09,2.14338984e-09,-5.51978335e-09
8.30000000e-01,4.96860558e-06,1.67760894e-06,-5.50310066e-06,5.06483749e-09,1.71010086e-09,-5.60968466e-09
8.35000000e-01,5.17917580e-06,1.60075235e-06,-5.67560045e-06,5.27948603e-09,1.63175571e-09,-5.78552543e-09
8.40000000e-01,5.37498840e-06,1.90360699e-06,-5.88646238e-06,5.47909113e-09,1.94047603e-09,-6.00047134e-09
8.45000000e-01,5.46180829e-06,2.50789063e-06,-6.08643786e-06,5.56759255e-09,2.55646344e-09,-6.20431994e-09
8.50000000e-01,5.35338923e-06,3.25901912e-06,-6.23866466e-06,5.45707363e-09,3.32213977e-09,-6.35949506e-09
8.55000000e-01,5.02377044e-06,3.97782801e-06,-6.32586604e-06,5.12107078e-09,4.05487055e-09,-6.44838536e-09
8.60000000e-01,4.53584196e-06,4.50698999e-06,-6.34845903e-06,4.62369211e-09,4.59428134e-09,-6.47141594e-09
8.65000000e-01,4.02700520e-06,4.73663588e-06,-6.31881380e-06,4.10500021e-09,4.82837501e-09,-6.44119653e-09
8.70000000e-01,3.65531337e-06,4.61020640e-06,-6.25692021e-06,3.72610945e-09,4.69949684e-09,-6.37810419e-09
8.75000000e-01,3.53170395e-06,4.12455182e-06,-6.18862606e-06,3.60010596e-09,4.20443611e-09,-6.30848732e-09
8.80000000e-01,3.67268312e-06,3.33729087e-06,-6.14412420e-06,3.74381562e-09,3.40192749e-09,-6.26312355e-09
