time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
7.50000000e-01,6.80584812e-06,4.89788375e-06,4.48697949e-06,6.93766373e-09,4.99274592e-09,4.57388327e-09
7.55000000e-01,6.91817515e-06,4.89560293e-06,4.44346135e-06,7.05216631e-09,4.99042093e-09,4.52952227e-09
7.60000000e-01,7.03060382e-06,4.89418252e-06,4.39873745e-06,7.16677249e-09,4.98897300e-09,4.48393216e-09
7.65000000e-01,7.14239764e-06,4.89425218e-06,4.35287859e-06,7.28073154e-09,4.98904402e-09,4.43718511e-09
7.70000000e-01,7.25278413e-06,4.89576161e-06,4.30595179e-06,7.39325599e-09,4.99058268e-09,4.38934943e-09
7.75000000e-01,7.36164702e-06,4.89812834e-06,4.25768475e-06,7.50422734e-09,4.99299525e-09,4.34014755e-09
7.80000000e-01,7.46994910e-06,4.90062695e-06,4.20744801e-06,7.61462701e-09,4.99554225e-09,4.28893783e-09
7.85000000e-01,7.57955311e-06,4.90270640e-06,4.15457029e-06,7.72635383e-09,4.99766197e-09,4.23503597e-09
7.90000000e-01,7.69245728e-06,4.90400975e-06,4.09883747e-06,7.84144473e-09,4.99899057e-09,4.17822372e-09
7.95000000e-01,7.80983293e-06,4.90419844e-06,4.04092735e-06,7.96109371e-09,4.99918291e-09,4.11919200e-09
8.00000000e-01,7.93141921e-06,4.90290041e-06,3.98246578e-06,8.08503487e-09,4.99785975e-09,4.05959815e-09
8.05000000e-01,8.05564603e-06,4.89993580e-06,3.92549595e-06,8.21166771e-09,4.99483772e-09,4.00152493e-09
8.10000000e-01,8.18041087e-06,4.89563856e-06,3.87152505e-06,8.33884901e-09,4.99045725e-09,3.94650871e-09
8.15000000e-01,8.30403020e-06,4.89096912e-06,3.82070436e-06,8.46486259e-09,4.98569737e-09,3.89470373e-09
8.20000000e-01,8.42581173e-06,4.88726829e-06,3.77173057e-06,8.58900278e-09,4.98192486e-09,3.84478142e-09
8.25000000e-01,8.54601650e-06,4.88576057e-06,3.72262624e-06,8.71153568e-09,4.98038794e-09,3.79472603e-09
8.30000000e-01,8.66544032e-06,4.88709107e-06,3.67196303e-06,8.83327249e-09,4.98174421e-09,3.74308158e-09
8.35000000e-01,8.78501603e-06,4.89113575e-06,3.61977659e-06,8.95516415e-09,4.98586722e-09,3.68988439e-09
