time_s,acc_EW_cm_s2,acc_VER_cm_s2,acc_NS_cm_s2,acc_EW_g,acc_VER_g,acc_NS_g
5.35000000e-01,2.78974097e-06,-1.11846225e-06,-1.51531743e-06,2.84377265e-09,-1.14012462e-09,-1.54466609e-09
5.40000000e-01,2.79259081e-06,-1.11678969e-06,-1.51003234e-06,2.84667768e-09,-1.13841966e-09,-1.53927863e-09
5.45000000e-01,2.79540037e-06,-1.11543436e-06,-1.50441417e-06,2.84954167e-09,-1.13703808e-09,-1.53355165e-09
5.50000000e-01,2.79783450e-06,-1.11501513e-06,-1.49867069e-06,2.85202294e-09,-1.13661073e-09,-1.52769694e-09
5.55000000e-01,2.79976456e-06,-1.11587867e-06,-1.49305833e-06,2.85399037e-09,-1.13749100e-09,-1.52197587e-09
5.60000000e-01,2.80128448e-06,-1.11783623e-06,-1.48774202e-06,2.85553974e-09,-1.13948647e-09,-1.51655659e-09
5.65000000e-01,2.80263924e-06,-1.12012201e-06,-1.48269976e-06,2.85692074e-09,-1.14181652e-09,-1.51141668e-09
5.70000000e-01,2.80411194e-06,-1.12169675e-06,-1.47772214e-06,2.85842195e-09,-1.14342177e-09,-1.50634265e-09
5.75000000e-01,2.80591491e-06,-1.12179518e-06,-1.47251171e-06,2.86025984e-09,-1.14352210e-09,-1.50103130e-09
5.80000000e-01,2.80812204e-06,-1.12040084e-06,-1.46684164e-06,2.86250972e-09,-1.14210075e-09,-1.49525141e-09
5.85000000e-01,2.81066834e-06,-1.11831925e-06,-1.46069888e-06,2.86510534e-09,-1.13997884e-09,-1.48898968e-09
5.90000000e-01,2.81340592e-06,-1.11675388e-06,-1.45432674e-06,2.86789594e-09,-1.13838316e-09,-1.48249413e-09
5.95000000e-01,2.81616206e-06,-1.11660978e-06,-1.44811381e-06,2.87070546e-09,-1.13823627e-09,-1.47616086e-09
6.00000000e-01,2.81875829e-06,-1.11792288e-06,-1.44236100e-06,2.87335198e-09,-1.13957480e-09,-1.47029663e-09
6.05000000e-01,2.82101644e-06,-1.11972904e-06,-1.43705948e-06,2.87565386e-09,-1.14141594e-09,-1.46489244e-09
6.10000000e-01,2.82280778e-06,-1.12043054e-06,-1.43184648e-06,2.87747989e-09,-1.14213103e-09,-1.45957848e-09
6.15000000e-01,2.82414119e-06,-1.11847691e-06,-1.42621363e-06,2.87883913e-09,-1.14013956e-09,-1.45383652e-09
6.20000000e-01,2.82520669e-06,-1.11308099e-06,-1.41986304e-06,2.87992527e-09,-1.13463913e-09,-1.44736293e-09
6.25000000e-01,2.82629258e-06,-1.10472600e-06,-1.41297138e-06,2.88103219e-09,-1.12612233e-09,-1.44033779e-09
6.30000000e-01,2.82759076e-06,-1.09528915e-06,-1.40615365e-06,2.88235552e-09,-1.11650270e-09,-1.43338802e-09
6.35000000e-01,2.82902290e-06,-1.08766500e-06,-1.40011568e-06,2.88381539e-09,-1.10873089e-09,-1.42723311e-09
6.40000000e-01,2.83025716e-06,-1.08487571e-06,-1.39520597e-06,2.88507355e-09,-1.10588757e-09,-1.42222831e-09
6.45000000e-01,2.83096700e-06,-1.08886875e-06,-1.39115738e-06,2.88579715e-09,-1.10995795e-09,-1.41810131e-09
6.50000000e-01,2.83116719e-06,-1.09946620e-06,-1.38719238e-06,2.88600122e-09,-1.12076065e-09,-1.41405952e-09
6.55000000e-01,2.83134478e-06,-1.11404644e-06,-1.38243740e-06,2.88618224e-09,-1.13562329e-09,-1.40921244e-09
6.60000000e-01,2.83223712e-06,-1.12831884e-06,-1.37640282e-06,2.88709186e-09,-1.15017211e-09,-1.40306098e-09
6.65000000e-01,2.83440097e-06,-1.13800440e-06,-1.36924795e-06,2.88929763e-09,-1.16004526e-09,-1.39576753e-09
6.70000000e-01,2.83789302e-06,-1.14064968e-06,-1.36167972e-06,2.89285731e-09,-1.16274177e-09,-1.38805272e-09
6.75000000e-01,2.84227673e-06,-1.13659619e-06,-1.35454393e-06,2.89732592e-09,-1.15860977e-09,-1.38077873e-09
6.80000000e-01,2.84689966e-06,-1.12853766e-06,-1.34833573e-06,2.90203838e-09,-1.15039516e-09,-1.37445029e-09
6.85000000e-01,2.85120181e-06,-1.11992655e-06,-1.34289619e-06,2.90642387e-09,-1.14161727e-09,-1.36890539e-09
6.90000000e-01,2.85485086e-06,-1.11319994e-06,-1.33746098e-06,2.91014359e-09,-1.13476039e-09,-1.36336492e-09
6.95000000e-01,2.85768165e-06,-1.10887793e-06,-1.33103270e-06,2.91302920e-09,-1.13035466e-09,-1.35681213e-09
7.00000000e-01,2.85958216e-06,-1.10597807e-06,-1.32286781e-06,2.91496653e-09,-1.12739864e-09,-1.34848910e-09
7.05000000e-01,2.86048884e-06,-1.10332729e-06,-1.31282614e-06,2.91589076e-09,-1.12469652e-09,-1.33825295e-09
7.10000000e-01,2.86051533e-06,-1.10082922e-06,-1.30144518e-06,2.91591777e-09,-1.12215007e-09,-1.32665156e-09
7.15000000e-01,2.86006423e-06,-1.09986074e-06,-1.28975464e-06,2.91545793e-09,-1.12116283e-09,-1.31473460e-09
7.20000000e-01,2.85973862e-06,-1.10257636e-06,-1.27892358e-06,2.91512601e-09,-1.12393105e-09,-1.30369376e-09
7.25000000e-01,2.86003345e-06,-1.11057288e-06,-1.26984696e-06,2.91542655e-09,-1.13208245e-09,-1.29444134e-09
7.30000000e-01,2.86101626e-06,-1.12370277e-06,-1.26279926e-06,2.91642840e-09,-1.14546664e-09,-1.28725715e-09
7.35000000e-01,2.86229003e-06,-1.13967346e-06,-1.25730686e-06,2.91772684e-09,-1.16174665e-09,-1.28165837e-09
7.40000000e-01,2.86334406e-06,-1.15460695e-06,-1.25235273e-06,2.91880129e-09,-1.17696937e-09,-1.27660829e-09
7.45000000e-01,2.86406622e-06,-1.16429404e-06,-1.24688693e-06,2.91953743e-09,-1.18684408e-09,-1.27103663e-09
7.50000000e-01,2.86501010e-06,-1.16566221e-06,-1.24041596e-06,2.92049959e-09,-1.18823874e-09,-1.26444033e-09
7.55000000e-01,2.86715185e-06,-1.15795327e-06,-1.23332073e-06,2.92268282e-09,-1.18038050e-09,-1.25720767e-09
7.60000000e-01,2.87122263e-06,-1.14317385e-06,-1.22665200e-06,2.92683244e-09,-1.16531483e-09,-1.25040979e-09
7.65000000e-01,2.87701434e-06,-1.12554655e-06,-1.22146559e-06,2.93273633e-09,-1.14734612e-09,-1.24512293e-09
7.70000000e-01,2.88312246e-06,-1.11003802e-06,-1.21807954e-06,2.93896275e-09,-1.13153722e-09,-1.24167129e-09
7.75000000e-01,2.88737515e-06,-1.10049907e-06,-1.21571440e-06,2.94329781e-09,-1.12181353e-09,-1.23926035e-09
7.80000000e-01,2.88782132e-06,-1.09822898e-06,-1.21273582e-06,2.94375262e-09,-1.11949947e-09,-1.23622408e-09
7.85000000e-01,2.88379853e-06,-1.10164298e-06,-1.20734140e-06,2.93965191e-09,-1.12297959e-09,-1.23072517e-09
7.90000000e-01,2.87647939e-06,-1.10726014e-06,-1.19832244e-06,2.93219102e-09,-1.12870554e-09,-1.22153154e-09
7.95000000e-01,2.86854184e-06,-1.11168071e-06,-1.18558827e-06,2.92409974e-09,-1.13321174e-09,-1.20855073e-09
8.00000000e-01,2.86311131e-06,-1.11374597e-06,-1.17030107e-06,2.91856403e-09,-1.13531699e-09,-1.19296745e-09
8.05000000e-01,2.86251528e-06,-1.11578400e-06,-1.15457610e-06,2.91795645e-09,-1.13739449e-09,-1.17693792e-09
8.10000000e-01,2.86741479e-06,-1.12296187e-06,-1.14079723e-06,2.92295086e-09,-1.14471138e-09,-1.16289219e-09
8.15000000e-01,2.87664922e-06,-1.14051133e-06,-1.13077677e-06,2.93236414e-09,-1.16260074e-09,-1.15267765e-09
8.20000000e-01,2.88785698e-06,-1.16986934e-06,-1.12516677e-06,2.94378897e-09,-1.19252736e-09,-1.14695899e-09
8.25000000e-01,2.89859747e-06,-1.20589439e-06,-1.12345274e-06,2.95473748e-09,-1.22925014e-09,-1.14521177e-09
8.30000000e-01,2.90734430e-06,-1.23727981e-06,-1.12444254e-06,2.96365372e-09,-1.26124343e-09,-1.14622073e-09
8.35000000e-01,2.91374770e-06,-1.25066272e-06,-1.12677024e-06,2.97018114e-09,-1.27488554e-09,-1.14859352e-09
8.40000000e-01,2.91816908e-06,-1.23661455e-06,-1.12905276e-06,2.97468815e-09,-1.26056529e-09,-1.15092024e-09
8.45000000e-01,2.92111453e-06,-1.19438087e-06,-1.12986634e-06,2.97769065e-09,-1.21751363e-09,-1.15174958e-09
8.50000000e-01,2.92312647e-06,-1.13291808e-06,-1.12797143e-06,2.97974156e-09,-1.15486043e-09,-1.14981797e-09
8.55000000e-01,2.92504137e-06,-1.06791309e-06,-1.12283459e-06,2.98169355e-09,-1.08859642e-09,-1.14458164e-09
8.60000000e-01,2.92806780e-06,-1.01651674e-06,-1.11494045e-06,2.98477859e-09,-1.03620463e-09,-1.13653461e-09
8.65000000e-01,2.93335523e-06,-9.92171367e-07,-1.10537543e-06,2.99016843e-09,-1.01138773e-09,-1.12678433e-09
8.70000000e-01,2.94131731e-06,-1.00107678e-06,-1.09480868e-06,2.99828472e-09,-1.02046563e-09,-1.11601292e-09
8.75000000e-01,2.95130596e-06,-1.04063084e-06,-1.08267466e-06,3.00846683e-09,-1.06078577e-09,-1.10364389e-09
8.80000000e-01,2.96198330e-06,-1.09978504e-06,-1.06736208e-06,3.01935096e-09,-1.12108566e-09,-1.08803474e-09
8.85000000e-01,2.97215048e-06,-1.16164418e-06,-1.04744953e-06,3.02971506e-09,-1.18414290e-09,-1.06773652e-09
8.90000000e-01,2.98136235e-06,-1.20862139e-06,-1.02314736e-06,3.03910536e-09,-1.23202996e-09,-1.04296367e-09
8.95000000e-01,2.98975729e-06,-1.22912336e-06,-9.96864747e-07,3.04766288e-09,-1.25292901e-09,-1.01617202e-09
9.00000000e-01,2.99719372e-06,-1.22277900e-06,-9.72398749e-07,3.05524334e-09,-1.24646178e-09,-9.91232160e-10
9.05000000e-01,3.00251303e-06,-1.20068130e-06,-9.53178749e-07,3.06066567e-09,-1.22393609e-09,-9.71639907e-10
9.10000000e-01,3.00378880e-06,-1.17942899e-06,-9.40637702e-07,3.06196616e-09,-1.20227216e-09,-9.58855966e-10
9.15000000e-01,2.99959634e-06,-1.17183735e-06,-9.33695390e-07,3.05769250e-09,-1.19453349e-09,-9.51779195e-10
9.20000000e-01,2.99037369e-06,-1.17986805e-06,-9.29602345e-07,3.04829122e-09,-1.20271973e-09,-9.47606875e-10
9.25000000e-01,2.97877214e-06,-1.19417666e-06,-9.25555083e-07,3.03646497e-09,-1.21730547e-09,-9.43481226e-10
9.30000000e-01,2.96865548e-06,-1.20033528e-06,-9.20107421e-07,3.02615237e-09,-1.22358336e-09,-9.37928054e-10
9.35000000e-01,2.96337126e-06,-1.18750063e-06,-9.13606643e-07,3.02076581e-09,-1.21050013e-09,-9.31301369e-10
9.40000000e-01,2.96431925e-06,-1.15415931e-06,-9.07489618e-07,3.02173216e-09,-1.17651306e-09,-9.25065870e-10
9.45000000e-01,2.97054212e-06,-1.10808791e-06,-9.02949085e-07,3.02807556e-09,-1.12954934e-09,-9.20437395e-10
9.50000000e-01,2.97942368e-06,-1.06161531e-06,-8.99810897e-07,3.03712913e-09,-1.08217667e-09,-9.17238427e-10
9.55000000e-01,2.98804861e-06,-1.02578334e-06,-8.96251240e-07,3.04592112e-09,-1.04565071e-09,-9.13609827e-10
9.60000000e-01,2.99454150e-06,-1.00668130e-06,-8.89472420e-07,3.05253975e-09,-1.02617870e-09,-9.06699715e-10
9.65000000e-01,2.99870936e-06,-1.00490861e-06,-8.77022165e-07,3.05678834e-09,-1.02437167e-09,-8.94008324e-10
9.70000000e-01,3.00159975e-06,-1.01692359e-06,-8.58206099e-07,3.05973471e-09,-1.03661936e-09,-8.74827827e-10
9.75000000e-01,3.00423437e-06,-1.03661910e-06,-8.34965194e-07,3.06242036e-09,-1.05669633e-09,-8.51136793e-10
9.80000000e-01,3.00647173e-06,-1.05660781e-06,-8.11712646e-07,3.06470104e-09,-1.07707218e-09,-8.27433890e-10
9.85000000e-01,3.00700547e-06,-1.06970123e-06,-7.94006212e-07,3.06524512e-09,-1.09041920e-09,-8.09384518e-10
9.90000000e-01,3.00465270e-06,-1.07077660e-06,-7.86456940e-07,3.06284679e-09,-1.09151539e-09,-8.01689032e-10
9.95000000e-01,2.99995516e-06,-1.05831773e-06,-7.90687966e-07,3.05805826e-09,-1.07881522e-09,-8.06002004e-10
1.00000000e+00,2.99563998e-06,-1.03476064e-06,-8.04246591e-07,3.05365951e-09,-1.05480188e-09,-8.19823232e-10
1.00500000e+00,2.99517921e-06,-1.00561925e-06,-8.21083928e-07,3.05318982e-09,-1.02509608e-09,-8.36986674e-10
1.01000000e+00,3.00023425e-06,-9.78223201e-07,-8.33613862e-07,3.05834276e-09,-9.97169420e-10,-8.49759288e-10
